file_id	term	category	length	parakeet_sub	ref_context
D0425-S3-T02	sentiment	DRUG	1	of impatience	adds to the sentiment patients that i
D0425-S3-T03	don't know	FINDING	2	<DELETED>	are yeah i don't know it's like how
D0425-S3-T03	optimistic	FINDING	1	masochy	in this fairly optimistic way usually with
D0425-S3-T03	transfer	PROCEDURE	1	you know	a lot of transfer unit trust an
D0425-S3-T03	shuffle	FINDING	1	shithole	sort of a shuffle actually it was
D0425-S3-T03	bridge	PROCEDURE	1	a church	like how much bridge and a congregation
D0425-S3-T03	tired	SYMPTOM	1	tied her to	like i like tired of answering a
D0425-S3-T03	stare	CONDITION	1	it yeah	sometimes i just stare at sometimes you
D0425-S3-T03	stare	CONDITION	1	bear it	sometimes you just stare at my point
D0425-S3-T03	cars	PROCEDURE	1	like scars	couple of likes cars running in my
D0425-S3-T03	best	CONDITION	1	vestry a	vest street not best rated vestry is
D0425-S3-T03	else	FINDING	1	l sires	wrote it dorothy else tires it's a
D0425-S3-T03	run	FINDING	1	runs	and a congregation run like really intimately
D0425-S3-T03	car	CONDITION	1	up and then	people in the car when i go
D0425-S3-T03	run	FINDING	1	around	like a dog run and it was
D0425-S3-T03	top	PROCEDURE	1	tap	water from the top yeah it took
D0425-S3-T03	moldings	FINDING	1	mold including	sun including the moldings winning the other
D0425-S3-T04	don't know	FINDING	2	<DELETED>	for him i don't know anyway like maybe
D0425-S3-T04	don't know	FINDING	2	<DELETED>	to look i don't know a lot of
D0425-S3-T04	not sure	FINDING	2	<DELETED>	i saw i'm not sure think it's funny
D0425-S3-T04	write	FINDING	1	clearly right	were really really write that like i'm
D0425-S3-T04	write	FINDING	1	wipe	glasses i just write them on my
D0425-S3-T04	agent	DRUG	1	<DELETED>	becoming a field agent really helps him
D0425-S3-T04	talks	FINDING	1	concoct	know sometimes people talks all these stories
D0425-S3-T04	roth	CONDITION	1	rough	a little bit roth like mary had
D0425-S3-T04	knee	ANATOMY	1	jerk	this sort of knee-jerk response of like
D0425-S3-T04	jerk	FINDING	1	jerk	this sort of knee-jerk response of like
D0425-S3-T04	art	DRUG	1	i feel	friends well and art like you know
D0425-S3-T04	run	FINDING	1	this	you should be run like hell yeah
D0425-S3-T04	rob	ANATOMY	1	interrupt people's	acknowledge sorry and rob people sentences i'm
D0425-S3-T04	sit	FINDING	1	fit pretty well	turn out to sit for a while
D0425-S3-T04	problems	FINDING	1	also kind of when i be and talk	fix all my problems myself i'm not
D0425-S3-T04	instead	DRUG	1	sort	talking about sports instead of leaving me
D0425-S3-T04	difference	CONDITION	1	it different	to make a difference one thing i
D0425-S3-T04	talked	CONDITION	1	talk	us what we talked about exaggeration but
D0425-S3-T04	talked	CONDITION	1	<DELETED>	kind of being talked about being kind
D0425-S3-T04	post post mortem	PROCEDURE	3	<UNKNOWN>	doing a like post post mortem of what happened
D0425-S3-T04	don't don't want	FINDING	3	<UNKNOWN>	just because you don't don't want to be burdened
D0425-S3-T05	9th grade	FINDING	2	ninth	i was in 9th grade really before then
D0425-S3-T05	worrying	FINDING	1	and	you're kind of worrying feeling i think
D0425-S3-T05	teacher	FINDING	1	student	especially about the teacher-student remember yeah and
D0425-S3-T05	wrists	ANATOMY	1	wrist	probably cut my wrists or something that's
D0425-S3-T05	gill	ANATOMY	1	gil	i wonder about gill which isn't so
D0425-S3-T05	gill	ANATOMY	1	guilt in	with you with gill and other words
