term	category	first_tier	first_source
hemolytic transfusion reaction	CONDITION	3a	3a:syn_dict
acute chest syndrome	CONDITION	3a	3a:syn_dict
endogenous cushing syndrome	CONDITION	3a	3a:syn_dict
lactation status	FINDING	3a	3a:syn_dict
bone infarcts	CONDITION	3a	3a:syn_dict
ciliary body tumor	CONDITION	3a	3a:syn_dict
sickle cell nephropathy	CONDITION	3a	3a:syn_dict
treatment of hypercalcemia	DRUG	3a	3a:syn_dict
tubular density	FINDING	3a	3a:syn_dict
entire right lung	ANATOMY	3a	3a:syn_dict
venous shunt	PROCEDURE	3a	3a:syn_dict
pag provided to caregiver	PROCEDURE	3a	3a:syn_dict
neonatal stroke	CONDITION	3a	3a:syn_dict
lymphomagenesis	CONDITION	3a	3a:syn_dict
malpositioned teeth	FINDING	3a	3a:syn_dict
bleeding from vagina	CONDITION	3a	3a:syn_dict
pyridoxine deficiency	CONDITION	3a	3a:syn_dict
ethambutol and isoniazid	DRUG	3a	3a:syn_dict
medical history unknown	FINDING	3a	3a:syn_dict
brawny edema	SYMPTOM	3a	3a:syn_dict
syncope with exertion	SYMPTOM	3a	3a:syn_dict
cardiac allograft	ANATOMY	3a	3a:syn_dict
esophageal reflux disease	CONDITION	3a	3a:syn_dict
breast radiotherapy	PROCEDURE	3a	3a:syn_dict
upper lung field	ANATOMY	3a	3a:syn_dict
autoimmune pancreatitis type 1	CONDITION	3a	3a:syn_dict
comprehensive geriatric assessment	PROCEDURE	3a	3a:syn_dict
multivitamin preparations	DRUG	3a	3a:syn_dict
allergist consultation	PROCEDURE	3a	3a:syn_dict
carbapenem allergy	CONDITION	3a	3a:syn_dict
lipid emulsion	DRUG	3a	3a:syn_dict
referral for hematuria	PROCEDURE	3a	3a:syn_dict
impaired bone healing	FINDING	3a	3a:syn_dict
elevated calcitonin	FINDING	3a	3a:syn_dict
albinoid fundus	FINDING	3a	3a:syn_dict
prednisolone ophthalmic	DRUG	3a	3a:syn_dict
airway hyperresponsiveness	CONDITION	3a	3a:syn_dict
periocular weakness	FINDING	3a	3a:syn_dict
swelling of left leg	FINDING	3a	3a:syn_dict
infiltration of muscle	PROCEDURE	3a	3a:syn_dict
passage of meconium	FINDING	3a	3a:syn_dict
drainage of ischiorectal abscess	PROCEDURE	3a	3a:syn_dict
febrile encephalopathy	CONDITION	3a	3a:syn_dict
5th toe amputation	FINDING	3a	3a:syn_dict
holds objects close	FINDING	3a	3a:syn_dict
autonomic neuron	ANATOMY	3a	3a:syn_dict
esophagoplasty	PROCEDURE	3a	3a:syn_dict
battle signs	SYMPTOM	3a	3a:syn_dict
pancreatic pseudocyst hemorrhage	CONDITION	3a	3a:syn_dict
endoscopic hemostasis	PROCEDURE	3a	3a:syn_dict
urine porphyrins	PROCEDURE	3a	3a:syn_dict
bleeding prophylaxis	PROCEDURE	3a	3a:syn_dict
aberrant left subclavian	FINDING	3a	3a:syn_dict
vascular eds	CONDITION	3a	3a:syn_dict
dyslipidaemia	CONDITION	3a	3a:syn_dict
anovulatory cycles	CONDITION	3a	3a:syn_dict
loestrin	DRUG	3a	3a:syn_dict
maximal exertion	FINDING	3a	3a:syn_dict
thoracodorsal artery	ANATOMY	3a	3a:syn_dict
aspiration pneumonia risk	FINDING	3a	3a:syn_dict
encephalocele repair	PROCEDURE	3a	3a:syn_dict
observation of cough	SYMPTOM	3a	3a:syn_dict
thoracic angiography	PROCEDURE	3a	3a:syn_dict
postictal paralysis	SYMPTOM	3a	3a:syn_dict
increased ast	FINDING	3a	3a:syn_dict
hyperglycaemia	CONDITION	3a	3a:syn_dict
atypical mycobacterium infection	CONDITION	3a	3a:syn_dict
motor testing	PROCEDURE	3a	3a:syn_dict
elliptocytes	LAB_RESULT	3a	3a:syn_dict
neck muscle tightness	SYMPTOM	3a	3a:syn_dict
stool heme	FINDING	3a	3a:syn_dict
adolescent pregnancy	FINDING	3a	3a:syn_dict
normal alp	FINDING	3a	3a:syn_dict
medial wall of maxillary sinus	ANATOMY	3a	3a:syn_dict
vertebral vessels	ANATOMY	3a	3a:syn_dict
clioquinol	DRUG	3a	3a:syn_dict
otix	DRUG	3a	3a:syn_dict
bacterial otitis externa	CONDITION	3a	3a:syn_dict
fungal otitis externa	CONDITION	3a	3a:syn_dict
ear inflammation	CONDITION	3a	3a:syn_dict
left hamate	ANATOMY	3a	3a:syn_dict
systemic histiocytosis	CONDITION	3a	3a:syn_dict
platelet product	DRUG	3a	3a:syn_dict
radiography of pelvis	PROCEDURE	3a	3a:syn_dict
autoimmune adrenal insufficiency	CONDITION	3a	3a:syn_dict
distorted lymph node architecture	FINDING	3a	3a:syn_dict
abvd regimen	PROCEDURE	3a	3a:syn_dict
mopp regimen	PROCEDURE	3a	3a:syn_dict
malignant melanoma of choroid	CONDITION	3a	3a:syn_dict
primary testicular failure	CONDITION	3a	3a:syn_dict
severe oligozoospermia	CONDITION	3a	3a:syn_dict
spermatogenic arrest	CONDITION	3a	3a:syn_dict
lower gi hemorrhage	CONDITION	3a	3a:syn_dict
imipenem cilastatin	DRUG	3a	3a:syn_dict
other social factors	FINDING	3a	3a:syn_dict
percutaneous nephrostomies	PROCEDURE	3a	3a:syn_dict
hay exposure	FINDING	3a	3a:syn_dict
hiv encephalitis	CONDITION	3a	3a:syn_dict
pelvic dilation	FINDING	3a	3a:syn_dict
normal skin temperature	FINDING	3a	3a:syn_dict
entire frontal region	ANATOMY	3a	3a:syn_dict
ccp antibody	PROCEDURE	3a	3a:syn_dict
hip flexion bilaterally	FINDING	3a	3a:syn_dict
fhh type 1	CONDITION	3a	3a:syn_dict
osmotic diarrhea	CONDITION	3a	3a:syn_dict
high transferrin saturation	FINDING	3a	3a:syn_dict
subepidermal blistering	FINDING	3a	3a:syn_dict
cyp21a2 gene	PROCEDURE	3a	3a:syn_dict
house dust mites	DRUG	3a	3a:syn_dict
normal sense of smell	FINDING	3a	3a:syn_dict
protein avoidance	FINDING	3a	3a:syn_dict
alcohol tolerance	FINDING	3a	3a:syn_dict
delayed skeletal maturation	FINDING	3a	3a:syn_dict
academic failures	FINDING	3a	3a:syn_dict
recurrent otitis	CONDITION	3a	3a:syn_dict
tooth 23	ANATOMY	3a	3a:syn_dict
biopsy of orbital lesion	PROCEDURE	3a	3a:syn_dict
gastric bubble on right	FINDING	3a	3a:syn_dict
staghorn calculi	CONDITION	3a	3a:syn_dict
naris	ANATOMY	3a	3a:syn_dict
tracheal mucosa	ANATOMY	3a	3a:syn_dict
ear bleeding	CONDITION	3a	3a:syn_dict
airbag deployment	FINDING	3a	3a:syn_dict
kidney lesion	FINDING	3a	3a:syn_dict
appearance of left hand	FINDING	3a	3a:syn_dict
hypocalciuria	CONDITION	3a	3a:syn_dict
secondary chondrocalcinosis	CONDITION	3a	3a:syn_dict
cruciate ligaments	ANATOMY	3a	3a:syn_dict
prosthetic aortic valve stenosis	CONDITION	3a	3a:syn_dict
other obesity	CONDITION	3a	3a:syn_dict
enlarged adenoids	FINDING	3a	3a:syn_dict
staphylococcal endocarditis	CONDITION	3a	3a:syn_dict
eeg documented	PROCEDURE	3a	3a:syn_dict
progressive ventriculomegaly	FINDING	3a	3a:syn_dict
supragingival scaling	PROCEDURE	3a	3a:syn_dict
thrombosis of right renal vein	CONDITION	3a	3a:syn_dict
suspected neuroblastoma	FINDING	3a	3a:syn_dict
slightly viscous	FINDING	3a	3a:syn_dict
systematized delusion	CONDITION	3a	3a:syn_dict
paranoid personality	CONDITION	3a	3a:syn_dict
crisis interventions	PROCEDURE	3a	3a:syn_dict
cardiac standstill	CONDITION	3a	3a:syn_dict
pharyngoesophageal diverticulum	CONDITION	3a	3a:syn_dict
ileal strictures	CONDITION	3a	3a:syn_dict
rectal disease	CONDITION	3a	3a:syn_dict
pupil irregular	FINDING	3a	3a:syn_dict
ileal stricture	CONDITION	3a	3a:syn_dict
exercise intervention	PROCEDURE	3a	3a:syn_dict
unusual preoccupations	CONDITION	3a	3a:syn_dict
seen in pediatric clinic	FINDING	3a	3a:syn_dict
thigh disease	CONDITION	3a	3a:syn_dict
debridement wound	PROCEDURE	3a	3a:syn_dict
prostate tenderness	SYMPTOM	3a	3a:syn_dict
renal cortex and medulla	ANATOMY	3a	3a:syn_dict
very long chain fatty acids	PROCEDURE	3a	3a:syn_dict
medullary atrophy	FINDING	3a	3a:syn_dict
testosterone low	FINDING	3a	3a:syn_dict
septated ascites	CONDITION	3a	3a:syn_dict
pain radiating to right flank	SYMPTOM	3a	3a:syn_dict
aminopenicillin	DRUG	3a	3a:syn_dict
palmar hyperkeratosis	CONDITION	3a	3a:syn_dict
diffuse hyperkeratosis	CONDITION	3a	3a:syn_dict
right rectus abdominis muscle	ANATOMY	3a	3a:syn_dict
inpatient isolation	PROCEDURE	3a	3a:syn_dict
left facial nucleus	ANATOMY	3a	3a:syn_dict
pareses	CONDITION	3a	3a:syn_dict
glial tumors	CONDITION	3a	3a:syn_dict
acute gi hemorrhage	CONDITION	3a	3a:syn_dict
counseling requested	FINDING	3a	3a:syn_dict
esophageal small cell carcinoma	CONDITION	3a	3a:syn_dict
small cell carcinoma of esophagus	CONDITION	3a	3a:syn_dict
adenocarcinoma of esophagus	CONDITION	3a	3a:syn_dict
upper and lower dentures	FINDING	3a	3a:syn_dict
dizzy on standing	FINDING	3a	3a:syn_dict
episodic hypotension	FINDING	3a	3a:syn_dict
nearly every day	FINDING	3a	3a:syn_dict
fluid electrolyte management	PROCEDURE	3a	3a:syn_dict
ovule	ANATOMY	3a	3a:syn_dict
delayed umbilical cord separation	CONDITION	3a	3a:syn_dict
umbilical anomaly	FINDING	3a	3a:syn_dict
pog	FINDING	3a	3a:syn_dict
cortical bone erosion	CONDITION	3a	3a:syn_dict
grade iii esophageal varices	FINDING	3a	3a:syn_dict
fatty degeneration	CONDITION	3a	3a:syn_dict
fasting tests	PROCEDURE	3a	3a:syn_dict
erythema at injection site	CONDITION	3a	3a:syn_dict
endomyocardial fibroelastosis	CONDITION	3a	3a:syn_dict
chronic polyneuropathy	CONDITION	3a	3a:syn_dict
tongue carcinoma	CONDITION	3a	3a:syn_dict
potential cognitive impairment	FINDING	3a	3a:syn_dict
dental enamel erosion	CONDITION	3a	3a:syn_dict
russell's sign	FINDING	3a	3a:syn_dict
pigmented skin lesion	CONDITION	3a	3a:syn_dict
apnea test	PROCEDURE	3a	3a:syn_dict
gastric motility studies	PROCEDURE	3a	3a:syn_dict
unable to grasp objects	FINDING	3a	3a:syn_dict
neuroendoscopies	PROCEDURE	3a	3a:syn_dict
reduced immunoglobulin levels	FINDING	3a	3a:syn_dict
oral aceclofenac	DRUG	3a	3a:syn_dict
hemifacial spasms	CONDITION	3a	3a:syn_dict
colon friable	FINDING	3a	3a:syn_dict
innocent murmur	FINDING	3a	3a:syn_dict
thymic tumor	CONDITION	3a	3a:syn_dict
poliomyelitis infection	CONDITION	3a	3a:syn_dict
pulmonary carcinoid tumor	CONDITION	3a	3a:syn_dict
urinary incontinence characterized	FINDING	3a	3a:syn_dict
bartholin's glands	ANATOMY	3a	3a:syn_dict
grade 3 colitis	CONDITION	3a	3a:syn_dict
cyanotic lips	SYMPTOM	3a	3a:syn_dict
primum asd	FINDING	3a	3a:syn_dict
atrioventricular septal defect 4	CONDITION	3a	3a:syn_dict
normal cognitive development	FINDING	3a	3a:syn_dict
aortic dissection rupture	CONDITION	3a	3a:syn_dict
right ear symptoms	SYMPTOM	3a	3a:syn_dict
colectomies	PROCEDURE	3a	3a:syn_dict
anal ulcer	CONDITION	3a	3a:syn_dict
recurrent bacterial infections	FINDING	3a	3a:syn_dict
pleuropneumonia	CONDITION	3a	3a:syn_dict
genetic carrier status	FINDING	3a	3a:syn_dict
hyperlipidemia screening	PROCEDURE	3a	3a:syn_dict
ldi	PROCEDURE	3a	3a:syn_dict
ferrous sulfate and folic acid	DRUG	3a	3a:syn_dict
injury 2	FINDING	3a	3a:syn_dict
disinhibited behavior	FINDING	3a	3a:syn_dict
endometrioid adenocarcinoma	CONDITION	3a	3a:syn_dict
carcinoma of uterus	CONDITION	3a	3a:syn_dict
cutaneous polyarteritis nodosa	CONDITION	3a	3a:syn_dict
severe generalized edema	CONDITION	3a	3a:syn_dict
will not try	FINDING	3a	3a:syn_dict
impaired abduction and adduction	FINDING	3a	3a:syn_dict
counseling family	PROCEDURE	3a	3a:syn_dict
primary mpgn	CONDITION	3a	3a:syn_dict
hypertension with proteinuria	CONDITION	3a	3a:syn_dict
leukemia relapse	CONDITION	3a	3a:syn_dict
ascites drainage	PROCEDURE	3a	3a:syn_dict
unremitting headache	SYMPTOM	3a	3a:syn_dict
left pulmonary artery branch	ANATOMY	3a	3a:syn_dict
visual field constriction	FINDING	3a	3a:syn_dict
axillary lymph nodes enlarged	CONDITION	3a	3a:syn_dict
lower dentition	ANATOMY	3a	3a:syn_dict
right cataract	CONDITION	3a	3a:syn_dict
sglt2 inhibitors	DRUG	3a	3a:syn_dict
appearance of toes	FINDING	3a	3a:syn_dict
physiatry consultation	PROCEDURE	3a	3a:syn_dict
deformity correction	PROCEDURE	3a	3a:syn_dict
colon inflamed	CONDITION	3a	3a:syn_dict
catheter implantation	PROCEDURE	3a	3a:syn_dict
low birth weight status	FINDING	3a	3a:syn_dict
tricuspid leaflet	ANATOMY	3a	3a:syn_dict
subcutaneous mycosis	CONDITION	3a	3a:syn_dict
peroneal nerve palsy	CONDITION	3a	3a:syn_dict
swelling of calf	FINDING	3a	3a:syn_dict
bone marrow failure syndrome	CONDITION	3a	3a:syn_dict
mitochondrial antibodies	PROCEDURE	3a	3a:syn_dict
large joint involvement	FINDING	3a	3a:syn_dict
overlap connective tissue disease	CONDITION	3a	3a:syn_dict
assessment of rheumatoid arthritis	PROCEDURE	3a	3a:syn_dict
disdiadochokinesia	FINDING	3a	3a:syn_dict
generalized tonic seizure	CONDITION	3a	3a:syn_dict
abdominal panniculectomy	PROCEDURE	3a	3a:syn_dict
right epibulbar dermoid	CONDITION	3a	3a:syn_dict
frontal operculum cortex	ANATOMY	3a	3a:syn_dict
insular cortex	ANATOMY	3a	3a:syn_dict
focal impaired awareness	FINDING	3a	3a:syn_dict
removal of ureteral stent	PROCEDURE	3a	3a:syn_dict
bladder closure	PROCEDURE	3a	3a:syn_dict
branch of median nerve	ANATOMY	3a	3a:syn_dict
primary demyelination	CONDITION	3a	3a:syn_dict
deep peroneal nerve	ANATOMY	3a	3a:syn_dict
first metacarpal bone	ANATOMY	3a	3a:syn_dict
extremity paresthesia	SYMPTOM	3a	3a:syn_dict
abatacept	DRUG	3a	3a:syn_dict
ophthalmic herpes zoster	CONDITION	3a	3a:syn_dict
somatic hallucinations	CONDITION	3a	3a:syn_dict
upper gastrointestinal tract	ANATOMY	3a	3a:syn_dict
malignant parotid tumor	CONDITION	3a	3a:syn_dict
individualized rehabilitation plan	FINDING	3a	3a:syn_dict
sepsis caused by acinetobacter baumannii	CONDITION	3a	3a:syn_dict
restricted prosthetic valve leaflet motion	CONDITION	3a	3a:syn_dict
left ovarian enlargement	FINDING	3a	3a:syn_dict
ovarian simple cyst	CONDITION	3a	3a:syn_dict
aneuritic	FINDING	3a	3a:syn_dict
traumatic shock	CONDITION	3a	3a:syn_dict
cchd	CONDITION	3a	3a:syn_dict
alemtuzumab	DRUG	3a	3a:syn_dict
6 meters	FINDING	3a	3a:syn_dict
runny stools	SYMPTOM	3a	3a:syn_dict
left jugale	ANATOMY	3a	3a:syn_dict
coloboma of retina	CONDITION	3a	3a:syn_dict
ovarian cancer staging	CONDITION	3a	3a:syn_dict
antigen levels	PROCEDURE	3a	3a:syn_dict
hepatic artery thrombosis	CONDITION	3a	3a:syn_dict
diabetes mellitus diet	PROCEDURE	3a	3a:syn_dict
screening patient	PROCEDURE	3a	3a:syn_dict
regional extension	FINDING	3a	3a:syn_dict
endometrial atrophy	CONDITION	3a	3a:syn_dict
endometrial polyps	CONDITION	3a	3a:syn_dict
discolorations	FINDING	3a	3a:syn_dict
distended bowel	CONDITION	3a	3a:syn_dict
first recurrence	FINDING	3a	3a:syn_dict
care pregnancy	PROCEDURE	3a	3a:syn_dict
effusion in knee	FINDING	3a	3a:syn_dict
articular capsule	ANATOMY	3a	3a:syn_dict
duodenal crohn's disease	CONDITION	3a	3a:syn_dict
ileal biopsy	PROCEDURE	3a	3a:syn_dict
posterior gastrojejunostomy	PROCEDURE	3a	3a:syn_dict
aminolevulinic acid	DRUG	3a	3a:syn_dict
dipotassium clorazepate	DRUG	3a	3a:syn_dict
spontaneous vertex delivery	FINDING	3a	3a:syn_dict
tractography	PROCEDURE	3a	3a:syn_dict
m. temporoparietalis	ANATOMY	3a	3a:syn_dict
neurofibrosarcoma	CONDITION	3a	3a:syn_dict
vac regimen	PROCEDURE	3a	3a:syn_dict
signed out against medical advice	PROCEDURE	3a	3a:syn_dict
slanting palpebral fissures	FINDING	3a	3a:syn_dict
redundant nuchal skin	FINDING	3a	3a:syn_dict
flat occiput	FINDING	3a	3a:syn_dict
directly observed therapy for tuberculosis	PROCEDURE	3a	3a:syn_dict
cerebral scan	PROCEDURE	3a	3a:syn_dict
home oxygen supply	FINDING	3a	3a:syn_dict
left popliteal region	ANATOMY	3a	3a:syn_dict
deltoid flap	ANATOMY	3a	3a:syn_dict
hepatic portal hypertension	FINDING	3a	3a:syn_dict
micronodular pattern	FINDING	3a	3a:syn_dict
interferon alfa	DRUG	3a	3a:syn_dict
generalized skin reaction	FINDING	3a	3a:syn_dict
left atrial thrombus	FINDING	3a	3a:syn_dict
supplementary motor area	ANATOMY	3a	3a:syn_dict
global volume loss	FINDING	3a	3a:syn_dict
right ankle swelling	FINDING	3a	3a:syn_dict
epiadriamycin	DRUG	3a	3a:syn_dict
dietician referral	PROCEDURE	3a	3a:syn_dict
electromagnetic interference	FINDING	3a	3a:syn_dict
right external iliac lymph nodes	ANATOMY	3a	3a:syn_dict
postoperative recovery status	FINDING	3a	3a:syn_dict
intertrochanteric region	ANATOMY	3a	3a:syn_dict
induced labor	PROCEDURE	3a	3a:syn_dict
braden scale score	FINDING	3a	3a:syn_dict
absence of menstruation	FINDING	3a	3a:syn_dict
norgestrel	DRUG	3a	3a:syn_dict
low estradiol levels	FINDING	3a	3a:syn_dict
never been sexually active	FINDING	3a	3a:syn_dict
delayed epiphyseal closure	CONDITION	3a	3a:syn_dict
dental pulp	ANATOMY	3a	3a:syn_dict
calf circumference increased	FINDING	3a	3a:syn_dict
calf deep venous thrombosis	CONDITION	3a	3a:syn_dict
oral methylprednisolone	DRUG	3a	3a:syn_dict
tongue ulceration	CONDITION	3a	3a:syn_dict
metastatic prostatic adenocarcinoma	CONDITION	3a	3a:syn_dict
dental bleeding	FINDING	3a	3a:syn_dict
uric acid high	FINDING	3a	3a:syn_dict
parotid gland neoplasm	CONDITION	3a	3a:syn_dict
sleeping on right side	FINDING	3a	3a:syn_dict
ct of face	PROCEDURE	3a	3a:syn_dict
dna image cytometry	PROCEDURE	3a	3a:syn_dict
anteroposterior plane	ANATOMY	3a	3a:syn_dict
fluorescent antibody test	PROCEDURE	3a	3a:syn_dict
impaired tandem gait	FINDING	3a	3a:syn_dict
suppurative parotitis	CONDITION	3a	3a:syn_dict
lymphoma of stomach	CONDITION	3a	3a:syn_dict
neck ct with contrast	PROCEDURE	3a	3a:syn_dict
drainage at site	FINDING	3a	3a:syn_dict
craniofacial dysostoses	CONDITION	3a	3a:syn_dict
astrocytic neoplasm	CONDITION	3a	3a:syn_dict
motor axonal neuropathy	CONDITION	3a	3a:syn_dict
reflex studies	PROCEDURE	3a	3a:syn_dict
stertor	SYMPTOM	3a	3a:syn_dict
nasal intubation	PROCEDURE	3a	3a:syn_dict
other mental health condition	CONDITION	3a	3a:syn_dict
haemophilus ducreyi	CONDITION	3a	3a:syn_dict
abnormal semen	FINDING	3a	3a:syn_dict
duodeno-	ANATOMY	3a	3a:syn_dict
persistent frank hematuria	CONDITION	3a	3a:syn_dict
massive hematemesis	CONDITION	3a	3a:syn_dict
definitive surgical procedures	PROCEDURE	3a	3a:syn_dict
eyelids swollen	SYMPTOM	3a	3a:syn_dict
reflex normal	FINDING	3a	3a:syn_dict
limited hip flexion	FINDING	3a	3a:syn_dict
humulin n	DRUG	3a	3a:syn_dict
serum immunoelectrophoresis	PROCEDURE	3a	3a:syn_dict
diclofenac allergy	CONDITION	3a	3a:syn_dict
serm	DRUG	3a	3a:syn_dict
pleurectomy	PROCEDURE	3a	3a:syn_dict
uterine myomatosis	CONDITION	3a	3a:syn_dict
menstrual irregularity	FINDING	3a	3a:syn_dict
chronic ankle instability	FINDING	3a	3a:syn_dict
plays volleyball	FINDING	3a	3a:syn_dict
second primary malignancy	CONDITION	3a	3a:syn_dict
extrarenal pelvis	CONDITION	3a	3a:syn_dict
pediatric echocardiogram	PROCEDURE	3a	3a:syn_dict
acute renal colic	SYMPTOM	3a	3a:syn_dict
tingling of feet	SYMPTOM	3a	3a:syn_dict
night splints	PROCEDURE	3a	3a:syn_dict
foot musculature	ANATOMY	3a	3a:syn_dict
still's murmur	FINDING	3a	3a:syn_dict
apparent life threatening event	CONDITION	3a	3a:syn_dict
abdominal scarring	FINDING	3a	3a:syn_dict
visceral metastases	CONDITION	3a	3a:syn_dict
prostatomegaly	FINDING	3a	3a:syn_dict
lateral ventricle dilatation	CONDITION	3a	3a:syn_dict
dilated cardiomyopathy secondary to alcohol	CONDITION	3a	3a:syn_dict
systemic immunotherapy	PROCEDURE	3a	3a:syn_dict
dysplastic nevi	CONDITION	3a	3a:syn_dict
intracranial cavernoma	CONDITION	3a	3a:syn_dict
nocturnal diarrhea	CONDITION	3a	3a:syn_dict
chlamydia pneumoniae infection	CONDITION	3a	3a:syn_dict
cutaneous plasmacytoma	CONDITION	3a	3a:syn_dict
consultation for palliative care	PROCEDURE	3a	3a:syn_dict
tender skin lesions	FINDING	3a	3a:syn_dict
neck contracture	SYMPTOM	3a	3a:syn_dict
hearing rehabilitation	PROCEDURE	3a	3a:syn_dict
intraocular pressure elevated	FINDING	3a	3a:syn_dict
corneal melting	CONDITION	3a	3a:syn_dict
metastatic endometrial cancer	CONDITION	3a	3a:syn_dict
absent teeth	FINDING	3a	3a:syn_dict
urethral inflammation	CONDITION	3a	3a:syn_dict
intraoperative enteroscopy	PROCEDURE	3a	3a:syn_dict
median nerves	ANATOMY	3a	3a:syn_dict
neurodevelopmental regression	FINDING	3a	3a:syn_dict
recurrent adrenocortical carcinoma	CONDITION	3a	3a:syn_dict
upper pole left kidney	ANATOMY	3a	3a:syn_dict
chronic pulmonary tuberculosis	CONDITION	3a	3a:syn_dict
ommaya reservoir placement	PROCEDURE	3a	3a:syn_dict
breast abscess	CONDITION	3a	3a:syn_dict
patient explanation	FINDING	3a	3a:syn_dict
mood irritable	FINDING	3a	3a:syn_dict
assess temperature	PROCEDURE	3a	3a:syn_dict
inappropriate sexual comments	CONDITION	3a	3a:syn_dict
recurrent acute sinusitis	CONDITION	3a	3a:syn_dict
exposure to organophosphate pesticides	FINDING	3a	3a:syn_dict
rbc cholinesterase	PROCEDURE	3a	3a:syn_dict
mandibular tenderness	FINDING	3a	3a:syn_dict
revision of urinary diversion	PROCEDURE	3a	3a:syn_dict
threatened miscarriage in first trimester	CONDITION	3a	3a:syn_dict
therapeutic plasmapheresis	PROCEDURE	3a	3a:syn_dict
saccade	FINDING	3a	3a:syn_dict
amsan	CONDITION	3a	3a:syn_dict
ormond's disease	CONDITION	3a	3a:syn_dict
congenital giant melanocytic nevus	CONDITION	3a	3a:syn_dict
urine magnesium	LAB_RESULT	3a	3a:syn_dict
auscultate lungs	PROCEDURE	3a	3a:syn_dict
doppler ultrasound of portal vein	PROCEDURE	3a	3a:syn_dict
satellite nodule	CONDITION	3a	3a:syn_dict
seronegative polyarthritis	CONDITION	3a	3a:syn_dict
appearance normal	FINDING	3a	3a:syn_dict
allergy to thiazides	CONDITION	3a	3a:syn_dict
retroperitoneal paraganglioma	CONDITION	3a	3a:syn_dict
gouty arthritis	CONDITION	3a	3a:syn_dict
oligoarthritis	CONDITION	3a	3a:syn_dict
l5 transverse process	ANATOMY	3a	3a:syn_dict
history of appendicitis	FINDING	3a	3a:syn_dict
diffuse amyotrophy	CONDITION	3a	3a:syn_dict
central pulmonary artery	ANATOMY	3a	3a:syn_dict
neurocytoma	CONDITION	3a	3a:syn_dict
chronic hemorrhage	CONDITION	3a	3a:syn_dict
msse	FINDING	3a	3a:syn_dict
yss	CONDITION	3a	3a:syn_dict
t4a	FINDING	3a	3a:syn_dict
tremors in hands	SYMPTOM	3a	3a:syn_dict
romberg's sign	SYMPTOM	3a	3a:syn_dict
mesocolon	ANATOMY	3a	3a:syn_dict
unilateral numbness	SYMPTOM	3a	3a:syn_dict
genitourinary surgery	PROCEDURE	3a	3a:syn_dict
kehr sign	SYMPTOM	3a	3a:syn_dict
biopsy of vocal cord	PROCEDURE	3a	3a:syn_dict
atropa belladonna	DRUG	3a	3a:syn_dict
hospital acquired infection	CONDITION	3a	3a:syn_dict
monitor fluid intake	PROCEDURE	3a	3a:syn_dict
periprosthetic osteolysis	CONDITION	3a	3a:syn_dict
acute submassive pulmonary embolism	CONDITION	3a	3a:syn_dict
history of ewing sarcoma	FINDING	3a	3a:syn_dict
prenatal ultrasonography	PROCEDURE	3a	3a:syn_dict
enlargement of subarachnoid spaces	FINDING	3a	3a:syn_dict
hypertonic lower extremities	FINDING	3a	3a:syn_dict
impedance testing	PROCEDURE	3a	3a:syn_dict
total deafness	CONDITION	3a	3a:syn_dict
sympathetic nerve blocks	PROCEDURE	3a	3a:syn_dict
anterior cingulate area	ANATOMY	3a	3a:syn_dict
lymphedema of right lower extremity	CONDITION	3a	3a:syn_dict
osteoplasty	PROCEDURE	3a	3a:syn_dict
hip symptoms	SYMPTOM	3a	3a:syn_dict
acute ankle pain	SYMPTOM	3a	3a:syn_dict
pulmonary fungal infection	CONDITION	3a	3a:syn_dict
chest wall sarcoma	CONDITION	3a	3a:syn_dict
abundant salivation	FINDING	3a	3a:syn_dict
pain in right breast	SYMPTOM	3a	3a:syn_dict
fibromyxolipoma	CONDITION	3a	3a:syn_dict
bullae on lower extremities	FINDING	3a	3a:syn_dict
retropharyngeal hematoma	CONDITION	3a	3a:syn_dict
abnormal fetal heart rate	FINDING	3a	3a:syn_dict
nulliparity	FINDING	3a	3a:syn_dict
right varicocele	FINDING	3a	3a:syn_dict
tietze syndrome	CONDITION	3a	3a:syn_dict
ankle valgus	FINDING	3a	3a:syn_dict
aspergillus pneumonia	CONDITION	3a	3a:syn_dict
tingling of face	SYMPTOM	3a	3a:syn_dict
right orbital myositis	CONDITION	3a	3a:syn_dict
inferotemporal defect	FINDING	3a	3a:syn_dict
fistula draining	CONDITION	3a	3a:syn_dict
mastopexy	PROCEDURE	3a	3a:syn_dict
urine clarity	FINDING	3a	3a:syn_dict
mediastinal biopsy	PROCEDURE	3a	3a:syn_dict
benign paraganglioma	CONDITION	3a	3a:syn_dict
dilutional hyponatremia	CONDITION	3a	3a:syn_dict
pancreatic neoplasms	CONDITION	3a	3a:syn_dict
grade 3 diarrhea	FINDING	3a	3a:syn_dict
laryngeal nodule	CONDITION	3a	3a:syn_dict
deep lesion	FINDING	3a	3a:syn_dict
malignant airway obstruction	CONDITION	3a	3a:syn_dict
complete atelectasis of left lung	FINDING	3a	3a:syn_dict
recurrent airway obstruction	CONDITION	3a	3a:syn_dict
hereditary nephropathy	CONDITION	3a	3a:syn_dict
strabismus correction	PROCEDURE	3a	3a:syn_dict
adequacy of dialysis	FINDING	3a	3a:syn_dict
surgical gastrostomy	PROCEDURE	3a	3a:syn_dict
flagellate dermatitis	CONDITION	3a	3a:syn_dict
shiitake mushroom	DRUG	3a	3a:syn_dict
hiv disease progression	CONDITION	3a	3a:syn_dict
