file_id	position	type	parakeet_word	medasr_word
RES0145	1237	sub	you'll	will
RES0146	0	sub	what	ade
RES0146	17	sub	this	stared
RES0146	454	sub	a	vitamin
RES0146	459	sub	so i	multivitaminparate vis
RES0146	554	sub	last few days okay	symptoms said yesterday evening
RES0147	447	sub	yeah i was	copd uh uhh
RES0147	472	sub	testing	ting
RES0147	679	sub	any exposures to any chemicals or	uhm uh uhm aortic stenosis vol
RES0147	774	ins		uh who lives
RES0147	992	sub	swap	swab
RES0147	1059	sub	cobd	copd
RES0148	456	sub	in the past have you	on to physical exam uh
RES0148	515	sub	along	wanted
RES0148	822	sub	quit before um i did but then	self isolate uhm for for 14 days
RES0148	866	sub	do you drink alcohol	we will get back
RES0149	475	sub	uh	ues
RES0149	654	sub	like periods	surgeries in
RES0149	812	sub	have you no i'm	anyu clotting disorders uh
RES0149	917	sub	my sister and yeah we live in an apartment together okay	some swelling uh ha have been after travels as well uh
RES0149	952	sub	your travels or anybody that you know of i don't think so no okay and do you smoke	history and before what went on to uh uh the physical exam want to check uh vital signs
RES0149	973	sub	do you drink alcohol no how about the use of any recreational	have a listen to your your heart and lungs and uh measure
RES0150	35	sub	started okay so can you	startedk uh unintelligible stated uhuah
RES0150	702	ins		one not
RES0150	962	ins		ey- red
RES0150	999	ins		uh u at the rash andge get the vitals uh but there is a concern that this is could be uh uhm measles and so uh it will be important to uhm have supportive uh management and uhm ensure that uhm it is not passed on to uh anybody else that reminds me yehe was uh playing with uh other children or any other kids uh experiencing similar symptoms im not sure yeah i would be uhm uh a a good idea w to uh want the uhm yeah contact uhm and and see uhm just to make sure that we u treating everybody uh appropriately uhm and then uh we can talk more about the vaccination uh later
RES0151	6	sub	yeah	unintelligible
RES0151	190	ins		uh no chest pain
RES0151	261	ins		unintelligible
RES0151	388	sub	alright and how	lr its unintelligible
RES0151	444	sub	how	unintelligible
RES0151	734	sub	live	lives
RES0151	801	sub	traveled	travel
RES0151	1046	ins		some of the symptoms that you you are having like uh uh cough and uh some nonspecific symptoms like that can show up in covid uh uh for sure so it will be important to get a test for that today we will which will require a nasal swab uh not being said it could be uh a another type of viral illness like the common cold which is causing your your symptoms here today uh and so it will be just be important to be uh diligent and if your symptoms not diligent with the testing i mean with the covid and if your symptoms get any worse uh we it might be uh important to uh go to the hospital or or the emergency department y unintelligible thank you so much patientne
RES0152	5	sub	hi nice to meet	h uh unintelligible justu
RES0152	63	ins		unintelligible
RES0152	234	ins		uh runny
RES0152	419	ins		sig
RES0152	442	sub	your heart's	heart is
RES0152	723	sub	philippines was	filipine sos
RES0152	776	sub	do you smoke	uh he smokes
RES0152	813	sub	so	sot
RES0152	856	sub	not	nothing
RES0152	993	sub	we'll reevaluate yeah sounds good	we will uh reevaluate unintelligible
RES0153	41	sub	um yeah	uhma a
RES0153	105	sub	horseness	hoarseness
RES0153	185	sub	deck	neck
RES0153	453	sub	your	heart
RES0153	555	sub	i may have	sore throat ay
RES0153	597	sub	cole	cold
RES0154	160	sub	strain that's come from uh taking	straining and discomfort when i take
RES0154	192	ins		a lot
RES0154	326	sub	my sheets	unintelligible ingchkayuh
RES0154	705	sub	do you	he smokes
RES0154	728	sub	twenties	20s
RES0154	809	ins		uh on my uh otheru okay uhm and uh have you had antibiotics recently like or or within the last uh six months for any reason no no unintelligible okay uh so so that was everything that i wanted to ask today on uh on history uh so anything that you also wanted to mention i i maybe forgot no i think that's all uhm okay so uh yeah with the the symptoms uh it could be uh a a pneumonia which could be bacterial or viral uhm as well as the possibility of uh something like uhm uh like covid which uh is of course a concern for today so we will go ahead and start those investigations and a swab uh and you may need uhh antibiotics for uhh for this if there there is a pneumonia so we will also get a a chest x-ray uh as well okay
RES0155	136	ins		no
RES0155	188	sub	or	sore
RES0155	380	sub	asking ask me to	gasking gasping for air
RES0155	396	sub	anything really	fevers or
RES0155	438	sub	realize something	other symptoms
RES0155	442	ins		uhm sore throat
RES0155	442	sub	i'm sort of leaving	runny nose uh anything
RES0155	617	ins		energy
RES0155	652	sub	pandemic	diarrhea
RES0155	699	ins		weight
RES0155	858	sub	ventilin	ventolin
RES0155	861	sub	cybacort	symbicort
RES0155	1199	ins		in hospital and monitor your uh response to them uh and then we will also get like uh your some of your blood work and chest x-ray just to see if there is any like pneumonia and lastly uh we will just get like
RES0155	1200	ins		covid swab done since some of these symptoms also overlap with uh covid symptoms uhm anyway so we'll so that that's what we will do uhm and i will let the emergency department know that uh you are on your way uh i we will need to get all those tests there uhm and then uh they will decide whether or not uh you need any kind of admission or you can just go home on antibiotics uhm from there okay okay that that's i'm good thk you yeah yeah we need take
RES0156	287	sub	just	unintelligible
RES0156	470	sub	rugs	drugs
RES0156	520	sub	mental conditions	medical condition
RES0156	710	ins		likely
RES0156	719	sub	that shows	history of
RES0156	724	ins		condition
RES0156	841	ins		uhm never worsened by exertion uhm at this age uh one thing that definitely we want to check is if she has asthma uhm she does have some other symptoms uh uh that are associated with asthma like it seems that she gets uhm some irritation through environmental factors as well so what we will do uh for her is uh get something called a pulmonary function test uh for her to see uh the adult test uh if if she in fact has asthma on and then based on that uh we will uh see if she needs any puffers uhm that can help relieve some of her symptoms uh and lastly uh since she is having a cough we will also do like a covid test just in case as well okay yeah that that sounds good
RES0156	843	ins		yah ands and then we will also do a full physical examination thats on great
RES0158	342	sub	last two	la runny
RES0158	391	ins		at
RES0158	465	ins		nausea
RES0158	543	sub	our sleep's	sleep has
RES0158	583	sub	conditions	condition
RES0158	762	ins		dau and
RES0158	766	ins		uh sta
RES0158	771	ins		one all
RES0158	900	ins		ffinitely impossibility and a lot of the symptoms that you are having overlap with covid symptoms uh so we will definitely get a covid swab test done for you today if usually comes back in the next 24 to 48 hours and until then uh uhm i would recommend that you isolate either in a room separately where i mak around your family members uhm uh isolate to the best of your abilities not go outside to see if someone else can get groceries for you guys as well and then uh depending on the test public health we will contact you with further instructions okay yeah that sounds good thank you u will take it take
RES0159	248	sub	and pain when taking those deep	andin whentke ba unintelligible ppening b
RES0159	546	sub	um medzinopro	lisinopril uh
RES0159	646	sub	the	bph
RES0159	767	sub	uh in	unintelligible inellig
RES0160	748	sub	ramapro	ramipril
RES0161	455	sub	uh	atorvastatin
RES0161	802	sub	thylenol is	tylenol to
RES0161	955	sub	all	unintelligible
RES0162	426	sub	oftentimes	times
RES0163	348	sub	um not really	andly c unintelligible
RES0163	555	sub	breath	bre
RES0163	582	sub	conditions	condition
RES0163	737	sub	do	unintelligible
RES0163	1123	ins		uh we might need to do some imaging and even perhaps send you to uh an ent specialistuh if we think it is obstructive sleep apnea for now we will just sta with the physical examination and go from there
RES0164	397	sub	caused him something	caus symptom uh
RES0164	944	ins		thes
RES0164	970	sub	concerns no okay so yeah so we'll be	muscle achesun k right we will do like
RES0165	512	sub	appetite no	a sant
RES0165	591	sub	conditions	condition
RES0165	863	ins		uhm as per uh management i think you can take over-the-counter medications like tylenol cold drink lots of fluids uh stay hydrated and if those if your symptoms worsen at all uh you canh contact us again an you
RES0166	636	ins		vein
RES0166	636	sub	ingrombosis	thrombosis
RES0166	788	sub	plotting	clotting
RES0166	791	sub	plotting	clotting
RES0166	1007	sub	want	immobilize
RES0167	458	sub	knock on wood	one would uh
RES0167	534	ins		immunization uh
RES0167	543	sub	shingrex i	shingrix uh
RES0167	546	sub	the shingrex the	shingrix unintelligible door
RES0167	953	sub	results	result
RES0167	968	ins		you know little bit
RES0167	979	sub	test	chest
RES0167	1027	sub	shouldn't be it's probably	should b probably one
RES0168	171	ins		throat
RES0168	204	sub	it's soaring	sore in
RES0168	421	sub	just	fron
RES0168	639	sub	long	lung
RES0168	734	sub	might be like once like per month or something okay	mighta andt k a bit of nasal decong t to
RES0168	855	sub	that's it	these decongestant
RES0168	863	sub	in my uh	prescribe some antibiotics
RES0168	874	sub	longer than we have him	you probably amoxicillin uh take
RES0168	883	sub	are the questions i have to give you any questions	for five to seven days uh and see if some
RES0168	1036	sub	don't buy you yourself in like four or forty-eight hours but what it sounds like	we will see how your symptoms are holding up at that point does not somewha
RES0168	1072	sub	have and	intellay problem
RES0169	0	sub	what brings you in today i've been having this	la coule medical conditioniesod or me environmental allerg y
RES0169	107	sub	you	tired
RES0169	263	sub	it's so i've	the common cold
RES0169	299	sub	last	flu
RES0169	371	sub	before okay uh and anything any	weh get a covid swab done
RES0169	426	sub	live with my mom okay do you have any	try it self isolate as much as possible don't
RES0169	505	sub	home okay good do you feel like	uh public health uh nurses and uh
RES0169	513	sub	or your mom may have had contact with anyone who could have potentially been	should uh just continue to if rest and and drink g lots of water
RES0169	531	sub	at school	take tylenol
RES0169	534	sub	something	advil
RES0169	593	sub	and anything that	hopefully your symptoms
RES0169	664	sub	that but	your symptoms
RES0169	750	sub	might have some sort of a	are having worsening symptoms definitely uh
RES0170	122	sub	was	cle
RES0170	499	sub	like when he	u likely tr
RES0171	284	sub	haven't brought up	think fibroids okay
RES0171	394	sub	day before i was yeah anything that's happened recently that's different or new well like about two weeks	weekends but maye thats like a glass or two uhm and uhm justu ye my uh father actually
RES0171	510	sub	actually yeah my right um my right	problem like medication and things like that
RES0171	670	sub	have any	reduce weight
RES0171	688	sub	getting any outside help	need more uh education
RES0171	763	sub	half a pack per day for how long yeah i mean i started	surgery and you uh were not moving around very much someometimes that causes
RES0171	781	sub	kids were born actually so like 10 years ago okay have you tried	blood uh not move around your body as it as as much as
RES0171	796	sub	down at all	usually does and
RES0171	811	sub	restarting quitting and restarting so	get turned into a clot
RES0171	838	sub	alcohol yeah i'll have uh some wine	settle into your lungs and that can
RES0171	908	sub	no i haven't had anything like that okay all right um so i guess	smoke and and your weight uh and your bmi is high increases your risk
RES0171	1005	sub	can talk more about that	will do an ultrasound of
RES0171	1013	sub	i guess you mentioned that	leg and we will do
RES0171	1052	sub	eat more vegetables and um have been trying to do	uh give you any medications uhu any blood thinning medicationunin
RES0172	43	sub	okay can	unintelligible h
RES0172	169	sub	yeah	sta
RES0172	279	sub	to give	some exposure
RES0172	375	sub	days and i	illness that they
RES0172	687	sub	that	others
RES0172	742	sub	are you	self isolate
RES0172	770	sub	home okay have you had any exposures to anyone who	least call thes back or her symptoms u improve uh
RES0173	545	sub	is there a	particular uh muscle
RES0173	582	sub	no	unintelligible
RES0173	891	sub	so i'm really very careful i'm not yeah i'm not maintaining social distancing with my boyfriend in	that was everything that i wanted to ask on on history today uh was there anything else
RES0173	926	sub	currently working	wanted to
RES0173	987	sub	stuff but i	bringing these symptoms
RES0174	216	sub	like 15	unintelligible hel
RES0174	244	sub	you get shorter	get short of
RES0174	1094	sub	you	smokes
RES0175	576	sub	brand	bra
RES0175	587	sub	hard	heart
RES0176	483	sub	a rotty	or runny
RES0176	547	sub	episode i kind	episodeh unintelligible uh
RES0177	312	sub	how about when he's laying	heo when he is laing
RES0177	329	sub	i think	e bre
RES0177	463	sub	changes	change
RES0177	636	sub	he	unintelligible
RES0177	706	sub	anyone he's been in	his symptoms are relapped
RES0177	721	sub	younger sister that	swab on him
RES0177	779	sub	few days okay and have you traveled anywhere recently	chest x-ray we will uh check his ox- oxygen
RES0177	839	sub	it's a newer home okay good so those are all the questions that i	we will start by uh giving him some amoxicillin uh covulate for uh furoxime
RES0177	855	sub	you did you have any questions of your own no i no that was everything i think	five days uhm and just keep monitoring his symptoms they should resolve in about five days when
RES0177	877	sub	other thing that i	course of antibiotics uhm
RES0177	885	sub	that just	complete if
RES0177	937	sub	about	five
RES0178	213	sub	does	dizzy
RES0178	513	sub	okay any	was normal
RES0178	659	sub	immunizations	immunization
RES0178	680	sub	conditions no	condition uh
RES0178	794	ins		as best
RES0179	440	sub	a	afib
RES0179	513	sub	that's	buts
RES0179	523	sub	so	sore
RES0179	526	sub	um tangent	uh change
RES0179	561	sub	no	cho
RES0179	873	sub	mentioned that you smoke um how much do you smoke and for how long have you been smoking i smoke about a pack per day um and i guess probably been smoking	you have any questions of your own for myself uh no just uh really wu to the lung cancer yeah for sure so uhm that is quite high on my differential right
RES0179	906	sub	for uh i mean i i guess like sixty years almost maybe longer um okay and before that i i there	just because of your age or smoking history and just the way are presenting uhm so we are going to do
RES0179	938	sub	day oh wow okay well it's good that	covid swab just to rule that out uh
RES0179	947	ins		should hear back in about 24
RES0179	955	ins		investigations for lung
RES0179	974	ins		effusions and then
RES0179	997	sub	my wife um in	the pet ct after
RES0179	1057	sub	no i don't think so	okay he had no problem
RES0180	0	sub	what brings	ch pain
RES0180	279	sub	your heart's	heart is
RES0180	611	sub	so okay and are you	echo lung or cond uh
RES0180	794	sub	last week or something like that but it it just went up it went away okay	if if your symptoms are going away after like a few weeks uh call us back
RES0181	295	sub	bringing up any	spum nause vomit
RES0181	537	sub	working i'm in school	lung conditions how wasr
RES0181	552	sub	or in half days like in person yeah	sorry to hear that uh u sore uh
RES0181	643	sub	but that's all she had she never had	of your mouth uh as well as the
RES0181	708	sub	you tried	no cough
RES0181	737	sub	is	swelling
RES0181	783	sub	sorry i	redness that
RES0181	824	sub	mention today no i don't think so when you asked me if my	see to detect for that uh however uh with uh uh uh yeah
RES0182	96	sub	like	change
RES0182	433	sub	urination or frequency	urinationrequ ras mucle
RES0182	483	sub	anything like	surg uh
RES0182	589	sub	live in an	wanted to ask
RES0182	638	sub	where did you move from i	hemoptysis and so we will do
RES0182	684	sub	my immediate family members were okay and do you smoke cigarettes no	u antibiotics uhm so that that will be over several months uh
RES0183	89	ins		hemoptysis no
RES0183	222	sub	strider has	uh stridor
RES0183	460	sub	or mentioned	orment noh
RES0183	596	ins		cough
RES0183	607	sub	strider	stridor
RES0183	819	sub	no okay and is	ay uh unintelligible go
RES0183	1038	sub	strider	stridor
RES0183	1071	ins		other
RES0184	321	sub	heart's	heart
RES0184	381	sub	school	echo
RES0184	447	ins		re hospitalizations
RES0185	275	sub	eight	night
RES0185	307	sub	and not your	uh nausea or
RES0185	496	sub	conditions i'm	condition uh
RES0185	601	sub	friends but that's i mean maybe	h uh a little bit of
RES0185	608	ins		cough uh was''
RES0185	737	sub	live right now so i just live in a student house	may have a viral infection uhm and because your symptoms overlo
RES0185	749	sub	oh yeah sorry	covid swab on
RES0185	767	ins		it it it is most likely
RES0185	767	sub	there any old carpets you know reasons for	to be a common cold in which case
RES0185	785	ins		hydration nutrition good sleep uhm but if your symptoms get
RES0185	791	ins		weakness or seizures uh you should get
RES0185	801	ins		like that so unintelligible are uhm alright
RES0185	801	sub	worse it's mostly like	take ca unintelligible patname
RES0186	695	sub	live right now so i live in a house	should hear back in about 24 to 48 hours
RES0186	746	sub	essentials and i do work at a factory and so i mean there	er uh if you are experiencing things like uh weakness seizures like uh
RES0186	821	sub	newer home and we've done some renovations okay	of those will definitely help as well s
RES0186	853	sub	i	problem
RES0187	157	sub	lot	life
RES0187	169	sub	changed my	change ine
RES0187	202	sub	yeah	unintelligible
RES0187	326	sub	blood right	bloody and
RES0187	470	sub	your	heart
RES0187	660	ins		condition
RES0187	717	sub	for	far
RES0187	774	sub	you smoke it or edibles um	iible u smoker excuse me uhm
RES0187	893	sub	in an	unintelligible weeokay
RES0187	915	sub	no	one
RES0187	941	ins		we kind of have outs not to not to show up uhigible were one were drinking like smoking we may share like a joint sounin dont want to get everyone se sons yeah share and were you live right now
RES0187	947	ins		any old carpet that schoolv as best is anything that could make your condition worse no no
RES0187	963	ins		just wanted to see what
RES0187	971	ins		are going to do a covid sw on you because a
RES0187	973	ins		your symptoms do lineign with those of covid so i just
RES0187	988	ins		48 hours uh in the meantime you should isolate for two weeks uh and if it is
RES0187	989	ins		covid uhm it could be another viral infection s been going around this time of year either way uh kind of management plan is
RES0187	996	ins		are hydrated
RES0187	996	sub	know when we're when we're drinking	eat well uh sleep well uh
RES0187	1003	ins		if your symptoms become worse severe or
RES0187	1041	sub	no	problem
RES0188	590	sub	immunizations	immunization
RES0188	881	ins		keep him hydrated uhm we will also give him some antibiotics if uh if it turns out he has pneumonia yeah uh does that okayun good than youy unintelligible
RES0189	96	ins		down stairs
RES0189	109	sub	downstairs	stairs
RES0189	423	sub	homophysis	hemoptysis
RES0189	495	ins		that pains character like as it is sharp dull or achy it is more just an ache and it is kind of more of a discomfort than a pain it kind of goes away once my episode of coughing and shortness of breath is relieved with some rest okay uh and
RES0189	499	ins		experiencing any fevers or chills yah i have been
RES0189	575	sub	nice threats	night sweats
RES0189	593	sub	no my	weight has
RES0189	665	sub	no have	abdominal painha
RES0189	835	ins		ventolin
RES0189	1043	sub	i	ist
RES0189	1264	ins		ng with wheezing and kind of this chest discomfort that you are experiencing uh and so uh this will require uh some antibiotics as well uh and depending on the severity of uh symptoms possibly some uh steroids as well to help with the uh inflammation okay unintelligible thk you
RES0190	139	sub	the atotsular	you tonsillar
RES0190	617	sub	no not that i know	h nothing okay uh uh
RES0190	924	sub	loving	living
RES0190	1077	ins		now with no cough uh uh tonsillar exudate uh uh a fever uh also your age and the uh like swelling uh and redness that you noticed in the back of your throat is likely a group a strep pharyngitis that is causing this uh and with your exposure to your brother who also received antibiotics uh could be potentially be a sick contact for you that you were around so uh this would require antibiotics as well uh for yourself and we will do a rapid strep antigen test uh to check for this uh and wait on the the result for that uh because it it still could possibly be uh a viral illness and so that test is negative and we are thinking it is a viral illness then we might uh hold off on the antibiotics u for now and monitor sy oms and if at any point things get worse like you start to get shortness of breath or your fevers getting worse and it is not uh not being controlled then uh we will reassess the the situation okay it sounds good thank you so much thank you
RES0191	282	sub	coughed	cough
RES0191	725	sub	i do i'll	kay uh add
RES0191	839	ins		uh obstru without fever and uh without uh uh like changes to smell and alsou without pain it is uh most likely a viral uh rhinosinusitis uh and uh however uh this could have symptoms that overlap with uh with covid uh and so we will still uh end up doing a a a swab even though the the most likely diagnosis is going to be a uh viral acute rhinosinusitis uhhoul you have any other
RES0192	180	sub	orthopnia is what	orthopnea uhm and
RES0192	533	sub	heart's	heart
RES0192	1186	sub	asbestos-related	related
RES0193	164	sub	exercised	exercise
RES0193	185	sub	are these coffee	the the coughing
RES0193	305	sub	i see	illness uh
RES0193	313	sub	or any	runny nose
RES0193	360	sub	haven't	not
RES0193	432	sub	changes	change
RES0193	445	sub	any	change
RES0193	1043	sub	and so	anduh unintelligible
RES0193	1153	ins		especiallyly uh due to his age and the symptoms that he
RES0193	1168	sub	that's the other thing	definitely that is something
RES0193	1191	ins		like a full physical examination uh listen to
RES0193	1258	sub	you want to find out more um	anything like an allergy testing or uh
RES0193	1270	ins		help manage his symptoms with a puffer for example like ventolin and inhaled corticosteroid but those were just some discussions
RES0193	1274	ins		near future
RES0194	397	sub	haven't	not
RES0194	453	sub	manage to	ment you
RES0194	524	sub	family who's	fam has
RES0194	568	ins		unintelligible
RES0194	671	ins		weight
RES0194	964	sub	off for	offer the
RES0194	1009	sub	right	rat
RES0194	1150	ins		over la with uh the cluster of symptoms that someone may get with covid so we will do a swab on you today uh and uh recommend that you isolate for two weeksuh until your symptoms have uh gone uh and the test result you will get you will get back in the next 24 to 48 hours and alongside your test results you will also get further instructions from public healtth about whether or not you need another swab later on and when to return to work okayh that unintelligible good thank you and always and it can definitely also be another viral infection as well even if it is not covid in which case it it just you just need to get some rest dehydrated uh and let it take its course okayu that unintelligible could be covid or i viral illness yeah okay thank you
RES0195	19	ins		short
RES0195	279	ins		shin
RES0195	488	sub	okay and	unintelligible ationunintelligiblet
RES0195	925	sub	conditions um no	condition uhm nolung
RES0195	931	sub	conditions	condition
RES0195	1046	ins		definitely one thing we need to out the shortness of
RES0195	1046	sub	i drink once in a while	breath is viral or viral infection
RES0195	1053	ins		coronavirus so we
RES0195	1070	ins		shortness of breath some other uh symptomsuh the ras below the k erythema nodosum and irritation
RES0195	1076	ins		family history
RES0195	1076	sub	any questions for me no like what do	of autoimmune conditions as well so sometimes uh
RES0195	1104	ins		something like uh sarcoidosis uh which can cause uh fibrosis in your lungs that ma
RES0195	1121	ins		chest x-ray and also
RES0195	1141	ins		what comes back uh we may have to refer you
RES0195	1143	sub	few months and you're having with	rheumatologist for further management and treatment
RES0196	109	sub	do	unintelligible
RES0196	144	sub	okay	unintelligible
RES0196	154	sub	year	ear
RES0196	156	sub	year	ear
RES0196	316	sub	past two	unintelligible uhm
RES0196	695	sub	was	lis
RES0196	704	ins		today so definitely since there is a risk that she might be having another ear infection uh we will need to do like a full physical examination i will have to look into her ear to see uhm if i see any inflammation or perforation and then based on that uh we will discuss some management uhm she may require some uh antibiotics like she has had before uh but well depend on what uh i see on physical examination she has been having a fever so she might uh uhm and it has only been three days right so we may even uh do some conservative management and uhm get her to take some maybe pain medications and then go from there or ear drops uhm uh yeah so we will do the examination and then go from there uhm she since she has if had the fever and the ear pain she is not really having any other symptoms so uh i dont think she needs to get tested for covid right now but uh that is something we can consider as well if she develops other
RES0196	704	sub	younger sister	symptoms it
RES0197	116	sub	ventilin deventilin	ventolin ventinost
RES0197	363	sub	port	sore
RES0197	365	ins		runny
RES0197	365	sub	bonus um	nose uh
RES0197	395	sub	ventiline	ventolin
RES0197	408	sub	ventilin um	ventolin uh
RES0197	553	sub	ventilin	ventolin
RES0197	586	sub	that's about it	unintelligible ky uhm
RES0197	607	sub	and	unintelligible
RES0197	770	sub	conditions at	condition though
RES0197	832	sub	ventilin	ventolin
RES0197	835	ins		ma wee will
RES0198	560	sub	i'm in school right now	okay and so living uh
RES0198	598	sub	maybe	drugs
RES0198	600	ins		uh cocaineu heroin any like no uh and do drink alcohol no no uhm and do smoke tobacco no so uh those were all the questions uh i had for
RES0198	613	ins		it is uh most likely
RES0198	617	ins		the common cold uh it takes uh a few weeks for the symptoms to get relieved but there is not uh much
RES0198	618	ins		we can do beside supportive care so make sure you get uh you stay well hydrated uh you can use over-the-counter medications uh like tylenol cold uhm that if if you to relieve some of your symptoms but uh since right now we in a pandemic uh some of these symptoms can also be uh seen in covid patient so we will also get a swab done
RES0198	622	ins		you should have the results back by 48 hours uh and until then uh we recommend
RES0198	629	ins		not see anyone else uh and then once the results come
RES0198	629	sub	do	back
RES0198	631	ins		will get further instructions from public health okay that
RES0199	123	sub	tyl	tylenol
RES0199	251	sub	it's kind	come sta
RES0199	413	ins		he fatigue uh i guess just a little bit tired over the
RES0199	543	sub	when did	unintelligible rt
RES0199	642	ins		unintelligible uhm usual feel whatever i
RES0199	642	sub	um are you throwing up	e conent food content do
RES0199	648	sub	blood	vomiting
RES0199	705	ins		family history of lung or heart condition
RES0199	706	sub	feelings of like um feeling like you're bloated	smoke no no okay uhm have uh marijuana
RES0199	715	sub	gassy um	heroin opioid
RES0199	766	ins		anyone sick
RES0199	875	ins		management kind of
RES0199	878	sub	yeah just by myself though okay um any	are well hydrated eating nutritionious foods sleeping well
RES0200	0	sub	i	unintelligible
RES0200	67	sub	okay you	okns copd
RES0200	123	sub	you	ion
RES0200	309	sub	no not really it's	uhuninigible wa unintelligible nookau
RES0200	342	sub	no	orthopnea
RES0200	351	sub	the puffers that you're	unintelligible ventolin unintelliguninig relie
RES0200	385	sub	then i'm on this other	theper uh unintelligible elliguninellible uh
RES0200	429	sub	when i'm having	whenuntig unintelligible breaing
RES0200	552	sub	so	sore
RES0200	565	sub	your	ear
RES0200	578	sub	my weight's been pretty steady	re pretad chs uh may
RES0200	650	sub	conditions i	condition uhuh
RES0200	798	sub	immunizations yeah	immunization unintell
RES0200	828	sub	yeah i got the both	allies h no family history
RES0200	834	ins		lung
RES0200	986	ins		uh cbc
RES0200	996	ins		chest
RES0200	1072	sub	have you traveled anywhere recently no just been at our house okay all right well those were all the questions that i had did	symptoms somewhat over alock with those of covid we will also do a covid swab test to make sure it is not that and
RES0200	1097	sub	have any questions of your own yeah i was just wondering what this can be yeah you know it sounds like you have a couple	should hear back uhm about those results in 24 to 48 hours how is that doound what good thank you okay he had no problem
RES0201	128	sub	stayed	sta
RES0201	208	ins		pain
RES0201	522	sub	anything like that	any fever uhm
RES0201	588	sub	okay well we might	uhm ell unintelligible unintelligible
RES0201	623	sub	conditions that you	condition you uh
RES0201	704	sub	do	dok
RES0201	910	sub	you still	symptoms and
RES0201	970	sub	okay well	unintelligible than
RES0202	24	sub	friday	cda
RES0202	136	sub	time and	head andu
RES0202	224	ins		five
RES0202	238	ins		three
RES0202	389	sub	certain	sever
RES0202	552	sub	heart's racing	heart racingt
RES0202	664	sub	those are	unintelligible andlaing
RES0202	690	sub	no	change
RES0202	950	sub	like it's	unintelligible u
RES0202	1185	sub	swap	swab
RES0202	1240	sub	swap	swab
RES0202	1318	ins		is thats i a go okayuntible youinelligible and should have mentioned uh if if it was just the cough or if he was just short of breath or something
RES0202	1320	ins		and he did not have the fever we would add thingings like asthma uh to the list of things he could be worked up for but uh right now
RES0202	1323	ins		like it sounds like an infection unintelligible aalright sounds great haveve a
RES0203	177	sub	yeah	unintelligible
RES0203	311	sub	okay	unintelligible
RES0203	458	sub	to	unintelligible
RES0203	486	sub	environmental things no okay okay have	enviunin thingigible uhmin unintelligible kay uhm
RES0203	573	sub	cancers	cancer
RES0203	576	ins		problem
RES0203	615	sub	okay and we've got	uhm unintelligible ok uhh
RES0203	785	ins		self isolate
RES0203	883	sub	well	unintelligible
RES0204	467	sub	recently okay	get short
RES0204	476	sub	okay no okay	breath or wheezy
RES0206	287	sub	exacerbations i haven't	exacerbation pe yearsned
RES0206	699	sub	something this time	copd exacerbation worsen
RES0206	815	sub	copes are getting better do you	copd symptoms uh we would also
RES0206	933	sub	sense of	labs and
RES0206	940	sub	sense of	vital signs
RES0206	995	sub	house my husband okay and do	er and be admitted or if
RES0208	229	sub	she thought	shet fel
RES0208	464	sub	same	fevers
RES0208	557	sub	is it sort	and difficulty breathing
RES0208	667	sub	traveled anywhere outside the province	are having difficult breathing go
RES0208	790	sub	help so i stopped great that's great	see if there is anything an infection
RES0209	732	sub	family	medications
RES0209	781	sub	your sister uh yeah that's right	maybe will be better be able
RES0209	794	sub	school online	better control
RES0213	772	sub	it's hard	i har
RES0213	973	sub	okay and	alo in't
RES0214	357	sub	week okay how's	weekkay unintelligible uh
RES0214	1011	sub	and your husband self-isolate	your husband's self isolate
RES0215	57	sub	presented	present
RES0215	89	ins		that was just with any type of activity
RES0215	232	sub	so here	sor tact
RES0215	725	sub	already	ees
RES0215	931	sub	these episodes	not stt
RES0216	13	sub	maybe	mas
RES0217	128	sub	around	ipe
RES0217	234	sub	reflecting	ras
RES0217	250	sub	abiotics	antibiotics
RES0217	547	sub	it but	geral consideration
RES0217	1149	sub	ticks	tics
RES0217	1170	sub	ticks	tics
RES0217	1175	sub	look ticks	lo tics
