term	category	first_tier	first_source
nausea recurrent	SYMPTOM	4b	4b:thalamus_notes
hepatomegaly tender	SYMPTOM	4b	4b:thalamus_notes
weakness transient	SYMPTOM	4b	4b:thalamus_notes
abdominal pain acute	SYMPTOM	4b	4b:thalamus_notes
headache frontal	SYMPTOM	4b	4b:thalamus_notes
tenderness liver	SYMPTOM	4b	4b:thalamus_notes
skin tender	SYMPTOM	4b	4b:thalamus_notes
emesis bloody	SYMPTOM	4b	4b:thalamus_notes
chest pain musculoskeletal	SYMPTOM	4b	4b:thalamus_notes
hemoptysis intermittent	SYMPTOM	4b	4b:thalamus_notes
epigastric pain recurrent	SYMPTOM	4b	4b:thalamus_notes
burn chest	SYMPTOM	4b	4b:thalamus_notes
phosphatemia	SYMPTOM	4b	4b:thalamus_notes
pain mechanical	SYMPTOM	4b	4b:thalamus_notes
syncope orthostatic	SYMPTOM	4b	4b:thalamus_notes
flank pain severity	SYMPTOM	4b	4b:thalamus_notes
back pain musculoskeletal	SYMPTOM	4b	4b:thalamus_notes
anxiety episodic	SYMPTOM	4b	4b:thalamus_notes
pain perineal	SYMPTOM	4b	4b:thalamus_notes
post-exertional malaise	SYMPTOM	4b	4b:thalamus_notes
difficulty urinary	SYMPTOM	4b	4b:thalamus_notes
thick nails	SYMPTOM	4b	4b:thalamus_notes
abnormal heart rate	SYMPTOM	4b	4b:thalamus_notes
pain rlq	SYMPTOM	4b	4b:thalamus_notes
dry tongue	SYMPTOM	4b	4b:thalamus_notes
nonspecific chest pain	SYMPTOM	4b	4b:thalamus_notes
rlq rebound tenderness	SYMPTOM	4b	4b:thalamus_notes
painful neck	SYMPTOM	4b	4b:thalamus_notes
decrease in urinary frequency	SYMPTOM	4b	4b:thalamus_notes
oral mucosal blisters	SYMPTOM	4b	4b:thalamus_notes
eye mass	SYMPTOM	4b	4b:thalamus_notes
pain wound	SYMPTOM	4b	4b:thalamus_notes
tender spleen	SYMPTOM	4b	4b:thalamus_notes
extensor rigidity	SYMPTOM	4b	4b:thalamus_notes
pain umbilical	SYMPTOM	4b	4b:thalamus_notes
stiff bilateral elbows	SYMPTOM	4b	4b:thalamus_notes
homan sign	SYMPTOM	4b	4b:thalamus_notes
limb stiffness	SYMPTOM	4b	4b:thalamus_notes
back pain lumbar	SYMPTOM	4b	4b:thalamus_notes
sensory anesthesia	SYMPTOM	4b	4b:thalamus_notes
cough acute	SYMPTOM	4b	4b:thalamus_notes
abdominal pain radiation	SYMPTOM	4b	4b:thalamus_notes
left hand stiffness	SYMPTOM	4b	4b:thalamus_notes
gait waddling	SYMPTOM	4b	4b:thalamus_notes
anginal discomfort	SYMPTOM	4b	4b:thalamus_notes
opiate withdrawal symptoms	SYMPTOM	4b	4b:thalamus_notes
coldness of skin	SYMPTOM	4b	4b:thalamus_notes
pain generalized	SYMPTOM	4b	4b:thalamus_notes
headaches transient	SYMPTOM	4b	4b:thalamus_notes
increased skin sensitivity	SYMPTOM	4b	4b:thalamus_notes
abdominal hyperesthesia	SYMPTOM	4b	4b:thalamus_notes
cutaneous allodynia	SYMPTOM	4b	4b:thalamus_notes
postop pain	SYMPTOM	4b	4b:thalamus_notes
blood stool	SYMPTOM	4b	4b:thalamus_notes
feeling overweight	SYMPTOM	4b	4b:thalamus_notes
muscle weakness pain	SYMPTOM	4b	4b:thalamus_notes
shoulder girdle pain	SYMPTOM	4b	4b:thalamus_notes
joints symptoms	SYMPTOM	4b	4b:thalamus_notes
jaundiced	SYMPTOM	4b	4b:thalamus_notes
tremor hands	SYMPTOM	4b	4b:thalamus_notes
tremor of hands	SYMPTOM	4b	4b:thalamus_notes
pelvis pain	SYMPTOM	4b	4b:thalamus_notes
back pain lumbosacral	SYMPTOM	4b	4b:thalamus_notes
weakness arms	SYMPTOM	4b	4b:thalamus_notes
post-operative pains	SYMPTOM	4b	4b:thalamus_notes
stiffness in knee	SYMPTOM	4b	4b:thalamus_notes
other polyuria	SYMPTOM	4b	4b:thalamus_notes
abdominal pain pelvic	SYMPTOM	4b	4b:thalamus_notes
transient paresthesia	SYMPTOM	4b	4b:thalamus_notes
reported high fever	SYMPTOM	4b	4b:thalamus_notes
swallowing symptoms	SYMPTOM	4b	4b:thalamus_notes
tenderness epigastric	SYMPTOM	4b	4b:thalamus_notes
hepatocellular jaundice	SYMPTOM	4b	4b:thalamus_notes
acathesia	SYMPTOM	4b	4b:thalamus_notes
persistent vomit	SYMPTOM	4b	4b:thalamus_notes
pain post-operative	SYMPTOM	4b	4b:thalamus_notes
neck pain right	SYMPTOM	4b	4b:thalamus_notes
neurologic sign	SYMPTOM	4b	4b:thalamus_notes
post-void dribbling	SYMPTOM	4b	4b:thalamus_notes
tendon tenderness	SYMPTOM	4b	4b:thalamus_notes
kneeling pain	SYMPTOM	4b	4b:thalamus_notes
neck spasm	SYMPTOM	4b	4b:thalamus_notes
corneal thickening	SYMPTOM	4b	4b:thalamus_notes
pain of right calf	SYMPTOM	4b	4b:thalamus_notes
stool blood	SYMPTOM	4b	4b:thalamus_notes
seizure generalized tonic-clonic	SYMPTOM	4b	4b:thalamus_notes
headache occipital	SYMPTOM	4b	4b:thalamus_notes
other hemoptysis	SYMPTOM	4b	4b:thalamus_notes
behavioral symptom	SYMPTOM	4b	4b:thalamus_notes
intra-abdominal collection	SYMPTOM	4b	4b:thalamus_notes
ataxia intermittent	SYMPTOM	4b	4b:thalamus_notes
exertion dyspnea	SYMPTOM	4b	4b:thalamus_notes
tender gum	SYMPTOM	4b	4b:thalamus_notes
poor urinary stream	SYMPTOM	4b	4b:thalamus_notes
photophobia right	SYMPTOM	4b	4b:thalamus_notes
localized chest pain	SYMPTOM	4b	4b:thalamus_notes
pain knee	SYMPTOM	4b	4b:thalamus_notes
false labor	SYMPTOM	4b	4b:thalamus_notes
craves salt	SYMPTOM	4b	4b:thalamus_notes
menstruation absent	SYMPTOM	4b	4b:thalamus_notes
impaired swallowing	SYMPTOM	4b	4b:thalamus_notes
postoperative pains	SYMPTOM	4b	4b:thalamus_notes
diarrhea infant	SYMPTOM	4b	4b:thalamus_notes
vomiting stool	SYMPTOM	4b	4b:thalamus_notes
groin tenderness	SYMPTOM	4b	4b:thalamus_notes
knees stiffness	SYMPTOM	4b	4b:thalamus_notes
urination pain	SYMPTOM	4b	4b:thalamus_notes
pain facial	SYMPTOM	4b	4b:thalamus_notes
pain right flank	SYMPTOM	4b	4b:thalamus_notes
eye numbness	SYMPTOM	4b	4b:thalamus_notes
left-sided frontal headache	SYMPTOM	4b	4b:thalamus_notes
achs	SYMPTOM	4b	4b:thalamus_notes
cramps thigh	SYMPTOM	4b	4b:thalamus_notes
headache acute	SYMPTOM	4b	4b:thalamus_notes
knee pain musculoskeletal	SYMPTOM	4b	4b:thalamus_notes
burning or prickling sensation	SYMPTOM	4b	4b:thalamus_notes
abdomen - acute	SYMPTOM	4b	4b:thalamus_notes
hemiasomatognosia	SYMPTOM	4b	4b:thalamus_notes
throat symptom	SYMPTOM	4b	4b:thalamus_notes
diarrhea intermittent	SYMPTOM	4b	4b:thalamus_notes
lump in left axilla	SYMPTOM	4b	4b:thalamus_notes
medications stool	SYMPTOM	4b	4b:thalamus_notes
associated sign	SYMPTOM	4b	4b:thalamus_notes
poor left-sided coordination	SYMPTOM	4b	4b:thalamus_notes
chest pain substernal	SYMPTOM	4b	4b:thalamus_notes
weakness of arm	SYMPTOM	4b	4b:thalamus_notes
lumbar puncture headache	SYMPTOM	4b	4b:thalamus_notes
pain vaginal	SYMPTOM	4b	4b:thalamus_notes
intestinal angina	SYMPTOM	4b	4b:thalamus_notes
chest pain radiating to throat	SYMPTOM	4b	4b:thalamus_notes
atelectatic rales	SYMPTOM	4b	4b:thalamus_notes
pain in penis	SYMPTOM	4b	4b:thalamus_notes
intercostal pain	SYMPTOM	4b	4b:thalamus_notes
chest pain breathing	SYMPTOM	4b	4b:thalamus_notes
fever of unknown origin fuo	SYMPTOM	4b	4b:thalamus_notes
clubbing nail	SYMPTOM	4b	4b:thalamus_notes
difficulty passing stool	SYMPTOM	4b	4b:thalamus_notes
headache transient	SYMPTOM	4b	4b:thalamus_notes
coating in mouth	SYMPTOM	4b	4b:thalamus_notes
oropharyngeal discomfort	SYMPTOM	4b	4b:thalamus_notes
injection pain	SYMPTOM	4b	4b:thalamus_notes
enlarged gland	SYMPTOM	4b	4b:thalamus_notes
iliac fossa pain	SYMPTOM	4b	4b:thalamus_notes
weakness paralysis	SYMPTOM	4b	4b:thalamus_notes
eyelid lag	SYMPTOM	4b	4b:thalamus_notes
other seizures	SYMPTOM	4b	4b:thalamus_notes
perioral paresthesia	SYMPTOM	4b	4b:thalamus_notes
signs and symptoms of dehydration	SYMPTOM	4b	4b:thalamus_notes
mucosal pain	SYMPTOM	4b	4b:thalamus_notes
posterior cervical pain	SYMPTOM	4b	4b:thalamus_notes
musculoskeletal limb pain	SYMPTOM	4b	4b:thalamus_notes
headache recurrent	SYMPTOM	4b	4b:thalamus_notes
pain finding	SYMPTOM	4b	4b:thalamus_notes
otalgia	SYMPTOM	4b	4b:thalamus_notes
skin yellow	SYMPTOM	4b	4b:thalamus_notes
foul breath	SYMPTOM	4b	4b:thalamus_notes
blurry vision right	SYMPTOM	4b	4b:thalamus_notes
reduced muscle strength	SYMPTOM	4b	4b:thalamus_notes
pain of extremities	SYMPTOM	4b	4b:thalamus_notes
implant pain	SYMPTOM	4b	4b:thalamus_notes
anxiety daily	SYMPTOM	4b	4b:thalamus_notes
urination difficulty	SYMPTOM	4b	4b:thalamus_notes
headache temporal	SYMPTOM	4b	4b:thalamus_notes
headaches occipital	SYMPTOM	4b	4b:thalamus_notes
abdominal pain right upper quadrant	SYMPTOM	4b	4b:thalamus_notes
pain face	SYMPTOM	4b	4b:thalamus_notes
abdominal pain generalized	SYMPTOM	4b	4b:thalamus_notes
pain gas	SYMPTOM	4b	4b:thalamus_notes
coldness of lower extremities	SYMPTOM	4b	4b:thalamus_notes
absence of sensation	SYMPTOM	4b	4b:thalamus_notes
abdominal pain suprapubic	SYMPTOM	4b	4b:thalamus_notes
extrapyramidal symptom	SYMPTOM	4b	4b:thalamus_notes
upper extremity myoclonus	SYMPTOM	4b	4b:thalamus_notes
limb tremor	SYMPTOM	4b	4b:thalamus_notes
vomiting medication	SYMPTOM	4b	4b:thalamus_notes
postoperative diarrhea	SYMPTOM	4b	4b:thalamus_notes
beau lines	SYMPTOM	4b	4b:thalamus_notes
nail pain	SYMPTOM	4b	4b:thalamus_notes
location of abdominal pain	SYMPTOM	4b	4b:thalamus_notes
pain heart	SYMPTOM	4b	4b:thalamus_notes
post-tussive vomiting	SYMPTOM	4b	4b:thalamus_notes
abdomen ascites	SYMPTOM	4b	4b:thalamus_notes
eructations	SYMPTOM	4b	4b:thalamus_notes
eating pain	SYMPTOM	4b	4b:thalamus_notes
stiffness of wrist	SYMPTOM	4b	4b:thalamus_notes
rovsing's signs	SYMPTOM	4b	4b:thalamus_notes
suicidal ideation denied	SYMPTOM	4b	4b:thalamus_notes
pain right foot	SYMPTOM	4b	4b:thalamus_notes
blurred vision in left eye	SYMPTOM	4b	4b:thalamus_notes
lesions penile	SYMPTOM	4b	4b:thalamus_notes
prodromes	SYMPTOM	4b	4b:thalamus_notes
epiphyseal pain	SYMPTOM	4b	4b:thalamus_notes
hand and foot weakness	SYMPTOM	4b	4b:thalamus_notes
right temporal headache	SYMPTOM	4b	4b:thalamus_notes
abdominal pain location	SYMPTOM	4b	4b:thalamus_notes
standing instability	SYMPTOM	4b	4b:thalamus_notes
new onset of cough	SYMPTOM	4b	4b:thalamus_notes
signs pregnancy	SYMPTOM	4b	4b:thalamus_notes
malleolus edema	SYMPTOM	4b	4b:thalamus_notes
teeth symptoms	SYMPTOM	4b	4b:thalamus_notes
elbow edema	SYMPTOM	4b	4b:thalamus_notes
vomiting worms	SYMPTOM	4b	4b:thalamus_notes
lips pigmentation	SYMPTOM	4b	4b:thalamus_notes
ataxias	SYMPTOM	4b	4b:thalamus_notes
numbness in leg	SYMPTOM	4b	4b:thalamus_notes
stiffness hip	SYMPTOM	4b	4b:thalamus_notes
induration of right breast	SYMPTOM	4b	4b:thalamus_notes
paresthesia oral	SYMPTOM	4b	4b:thalamus_notes
penis pain	SYMPTOM	4b	4b:thalamus_notes
widened pulse pressure	SYMPTOM	4b	4b:thalamus_notes
skin itch	SYMPTOM	4b	4b:thalamus_notes
eye soreness	SYMPTOM	4b	4b:thalamus_notes
central post-stroke pain	SYMPTOM	4b	4b:thalamus_notes
edema knees	SYMPTOM	4b	4b:thalamus_notes
rotary vertigo	SYMPTOM	4b	4b:thalamus_notes
gingival discomfort	SYMPTOM	4b	4b:thalamus_notes
eye pruritus	SYMPTOM	4b	4b:thalamus_notes
tremor resting	SYMPTOM	4b	4b:thalamus_notes
temperature elevated	SYMPTOM	4b	4b:thalamus_notes
beau's lines	SYMPTOM	4b	4b:thalamus_notes
umbilical erythema	SYMPTOM	4b	4b:thalamus_notes
diffuse joint tenderness	SYMPTOM	4b	4b:thalamus_notes
discomfort rectal	SYMPTOM	4b	4b:thalamus_notes
retinal edema peripheral	SYMPTOM	4b	4b:thalamus_notes
breathing shallow	SYMPTOM	4b	4b:thalamus_notes
scintillating scotomas	SYMPTOM	4b	4b:thalamus_notes
failure organ	SYMPTOM	4b	4b:thalamus_notes
stated weight	SYMPTOM	4b	4b:thalamus_notes
bilateral metamorphopsia	SYMPTOM	4b	4b:thalamus_notes
acute nasal congestion	SYMPTOM	4b	4b:thalamus_notes
left sternoclavicular joint pain	SYMPTOM	4b	4b:thalamus_notes
unspecified pain	SYMPTOM	4b	4b:thalamus_notes
toes pain	SYMPTOM	4b	4b:thalamus_notes
sudden deafness	SYMPTOM	4b	4b:thalamus_notes
anorexia symptoms	SYMPTOM	4b	4b:thalamus_notes
dysphagia chronic	SYMPTOM	4b	4b:thalamus_notes
pain left upper quadrant	SYMPTOM	4b	4b:thalamus_notes
painful globe	SYMPTOM	4b	4b:thalamus_notes
tingling of lower extremities	SYMPTOM	4b	4b:thalamus_notes
decreased stool caliber	SYMPTOM	4b	4b:thalamus_notes
impairment skin	SYMPTOM	4b	4b:thalamus_notes
increased body odor	SYMPTOM	4b	4b:thalamus_notes
vocal tics	SYMPTOM	4b	4b:thalamus_notes
edema uvula	SYMPTOM	4b	4b:thalamus_notes
abdominal pain radiating to groin	SYMPTOM	4b	4b:thalamus_notes
swallowing pain	SYMPTOM	4b	4b:thalamus_notes
edema fingers	SYMPTOM	4b	4b:thalamus_notes
abdomen discomfort	SYMPTOM	4b	4b:thalamus_notes
tenderness abdominal	SYMPTOM	4b	4b:thalamus_notes
abdominal pain pregnancy	SYMPTOM	4b	4b:thalamus_notes
radiating flank pain	SYMPTOM	4b	4b:thalamus_notes
chronic difficulty swallowing	SYMPTOM	4b	4b:thalamus_notes
right first mtp pain	SYMPTOM	4b	4b:thalamus_notes
pain in right elbow	SYMPTOM	4b	4b:thalamus_notes
numbness of lower extremities	SYMPTOM	4b	4b:thalamus_notes
pregnancy signs	SYMPTOM	4b	4b:thalamus_notes
abdomen acute	SYMPTOM	4b	4b:thalamus_notes
tender nipple	SYMPTOM	4b	4b:thalamus_notes
coma state	SYMPTOM	4b	4b:thalamus_notes
oral cavity symptoms	SYMPTOM	4b	4b:thalamus_notes
weakness peripheral	SYMPTOM	4b	4b:thalamus_notes
worsening central vision	SYMPTOM	4b	4b:thalamus_notes
pain toes	SYMPTOM	4b	4b:thalamus_notes
change in head size	SYMPTOM	4b	4b:thalamus_notes
upper back pain radiating	SYMPTOM	4b	4b:thalamus_notes
complete hoarseness	SYMPTOM	4b	4b:thalamus_notes
petechial eruption	SYMPTOM	4b	4b:thalamus_notes
cough early morning	SYMPTOM	4b	4b:thalamus_notes
symptoms anxiety	SYMPTOM	4b	4b:thalamus_notes
worsening continuous headache	SYMPTOM	4b	4b:thalamus_notes
perianal pruritus	SYMPTOM	4b	4b:thalamus_notes
groin lump	SYMPTOM	4b	4b:thalamus_notes
todd paralysis	SYMPTOM	4b	4b:thalamus_notes
catheter site tenderness	SYMPTOM	4b	4b:thalamus_notes
mydriasis was noted	SYMPTOM	4b	4b:thalamus_notes
loose stool	SYMPTOM	4b	4b:thalamus_notes
abnormal head posture	SYMPTOM	4b	4b:thalamus_notes
pain pharynx	SYMPTOM	4b	4b:thalamus_notes
paroxysmal vertigo	SYMPTOM	4b	4b:thalamus_notes
pain of right hand	SYMPTOM	4b	4b:thalamus_notes
itching eye	SYMPTOM	4b	4b:thalamus_notes
eye pain right	SYMPTOM	4b	4b:thalamus_notes
weakness generalized	SYMPTOM	4b	4b:thalamus_notes
swelling mouth	SYMPTOM	4b	4b:thalamus_notes
painful mouth	SYMPTOM	4b	4b:thalamus_notes
swollen lips	SYMPTOM	4b	4b:thalamus_notes
vertigo chronic	SYMPTOM	4b	4b:thalamus_notes
emaciated build	SYMPTOM	4b	4b:thalamus_notes
fingers tingling	SYMPTOM	4b	4b:thalamus_notes
subjective tinnitus	SYMPTOM	4b	4b:thalamus_notes
hemoptysis occasional	SYMPTOM	4b	4b:thalamus_notes
intestinal symptoms	SYMPTOM	4b	4b:thalamus_notes
pain oral	SYMPTOM	4b	4b:thalamus_notes
hip stiffness	SYMPTOM	4b	4b:thalamus_notes
abdominal pain lower	SYMPTOM	4b	4b:thalamus_notes
ocular itching	SYMPTOM	4b	4b:thalamus_notes
headache new onset	SYMPTOM	4b	4b:thalamus_notes
nonspecific abdominal symptoms	SYMPTOM	4b	4b:thalamus_notes
epigastric pain epigastralgia	SYMPTOM	4b	4b:thalamus_notes
numbness of chin	SYMPTOM	4b	4b:thalamus_notes
parotid region pain	SYMPTOM	4b	4b:thalamus_notes
parotid pain	SYMPTOM	4b	4b:thalamus_notes
head lumps	SYMPTOM	4b	4b:thalamus_notes
pain tongue	SYMPTOM	4b	4b:thalamus_notes
axillary temperature recorded at home	SYMPTOM	4b	4b:thalamus_notes
induration of left breast	SYMPTOM	4b	4b:thalamus_notes
pain lumbosacral	SYMPTOM	4b	4b:thalamus_notes
hypersensitivity injection site	SYMPTOM	4b	4b:thalamus_notes
nocturnal coughing	SYMPTOM	4b	4b:thalamus_notes
purulent discharge from right eye	SYMPTOM	4b	4b:thalamus_notes
penile discomfort	SYMPTOM	4b	4b:thalamus_notes
recent onset of headache	SYMPTOM	4b	4b:thalamus_notes
pain of left eye	SYMPTOM	4b	4b:thalamus_notes
sleeping difficulty	SYMPTOM	4b	4b:thalamus_notes
left corner of mouth droops	SYMPTOM	4b	4b:thalamus_notes
coffee grounds emesis	SYMPTOM	4b	4b:thalamus_notes
tenderness of right testis	SYMPTOM	4b	4b:thalamus_notes
feet burning	SYMPTOM	4b	4b:thalamus_notes
thoughts of harming others	SYMPTOM	4b	4b:thalamus_notes
insomnia due to pain	SYMPTOM	4b	4b:thalamus_notes
numbness of lip	SYMPTOM	4b	4b:thalamus_notes
band-like headache	SYMPTOM	4b	4b:thalamus_notes
urgency urination	SYMPTOM	4b	4b:thalamus_notes
percussive dullness	SYMPTOM	4b	4b:thalamus_notes
does not vocalize	SYMPTOM	4b	4b:thalamus_notes
urine output high	SYMPTOM	4b	4b:thalamus_notes
vasculitic rash	SYMPTOM	4b	4b:thalamus_notes
diarrhea symptom	SYMPTOM	4b	4b:thalamus_notes
scratching skin	SYMPTOM	4b	4b:thalamus_notes
oral mucosal sloughing	SYMPTOM	4b	4b:thalamus_notes
painful eye movement	SYMPTOM	4b	4b:thalamus_notes
recurrent chronic cough	SYMPTOM	4b	4b:thalamus_notes
gums sore	SYMPTOM	4b	4b:thalamus_notes
diarrhea mucus	SYMPTOM	4b	4b:thalamus_notes
ache diffuse	SYMPTOM	4b	4b:thalamus_notes
eyelid pruritus	SYMPTOM	4b	4b:thalamus_notes
right axillary pain	SYMPTOM	4b	4b:thalamus_notes
in left arm pain	SYMPTOM	4b	4b:thalamus_notes
numbness of right foot	SYMPTOM	4b	4b:thalamus_notes
congestion conjunctival	SYMPTOM	4b	4b:thalamus_notes
hip and shoulder weakness	SYMPTOM	4b	4b:thalamus_notes
braxton-hicks contractions	SYMPTOM	4b	4b:thalamus_notes
lower extremity pain musculoskeletal	SYMPTOM	4b	4b:thalamus_notes
worsening vision right	SYMPTOM	4b	4b:thalamus_notes
painful inability to urinate	SYMPTOM	4b	4b:thalamus_notes
blue lips	SYMPTOM	4b	4b:thalamus_notes
tongue sore	SYMPTOM	4b	4b:thalamus_notes
lymph nodes tender	SYMPTOM	4b	4b:thalamus_notes
pain stomach	SYMPTOM	4b	4b:thalamus_notes
pulpalgia	SYMPTOM	4b	4b:thalamus_notes
slowness of movements	SYMPTOM	4b	4b:thalamus_notes
scrotum pain	SYMPTOM	4b	4b:thalamus_notes
maxillary sinus pain	SYMPTOM	4b	4b:thalamus_notes
upper respiratory symptom	SYMPTOM	4b	4b:thalamus_notes
visuospatial neglect	SYMPTOM	4b	4b:thalamus_notes
blotch	SYMPTOM	4b	4b:thalamus_notes
paradoxical respirations	SYMPTOM	4b	4b:thalamus_notes
pain of left forearm	SYMPTOM	4b	4b:thalamus_notes
lower leg symptoms	SYMPTOM	4b	4b:thalamus_notes
swollen scrotum	SYMPTOM	4b	4b:thalamus_notes
malaise generalized	SYMPTOM	4b	4b:thalamus_notes
injections pain	SYMPTOM	4b	4b:thalamus_notes
tremor intention	SYMPTOM	4b	4b:thalamus_notes
bilateral inguinal swelling	SYMPTOM	4b	4b:thalamus_notes
mouth droop	SYMPTOM	4b	4b:thalamus_notes
stiffness of neck	SYMPTOM	4b	4b:thalamus_notes
constant vertigo	SYMPTOM	4b	4b:thalamus_notes
pituitary gland enlargement	SYMPTOM	4b	4b:thalamus_notes
frequent falls while walking	SYMPTOM	4b	4b:thalamus_notes
purulent nipple discharge	SYMPTOM	4b	4b:thalamus_notes
pain eating	SYMPTOM	4b	4b:thalamus_notes
influenza-like symptoms	SYMPTOM	4b	4b:thalamus_notes
mucocutaneous rash	SYMPTOM	4b	4b:thalamus_notes
v-sign	SYMPTOM	4b	4b:thalamus_notes
pain between shoulder blades	SYMPTOM	4b	4b:thalamus_notes
toes numbness	SYMPTOM	4b	4b:thalamus_notes
pain pelvic	SYMPTOM	4b	4b:thalamus_notes
stool change	SYMPTOM	4b	4b:thalamus_notes
intermittent right eye pain	SYMPTOM	4b	4b:thalamus_notes
blurry vision in right eye	SYMPTOM	4b	4b:thalamus_notes
cutting behavior	SYMPTOM	4b	4b:thalamus_notes
weakness postural	SYMPTOM	4b	4b:thalamus_notes
swelling of elbow	SYMPTOM	4b	4b:thalamus_notes
pain heaviness	SYMPTOM	4b	4b:thalamus_notes
axilla pain	SYMPTOM	4b	4b:thalamus_notes
syncope collapse	SYMPTOM	4b	4b:thalamus_notes
inappetence	SYMPTOM	4b	4b:thalamus_notes
eye pain left	SYMPTOM	4b	4b:thalamus_notes
pain right lower quadrant	SYMPTOM	4b	4b:thalamus_notes
tenderness of thyroid	SYMPTOM	4b	4b:thalamus_notes
pelvic abdominal pain	SYMPTOM	4b	4b:thalamus_notes
smegma accumulation	SYMPTOM	4b	4b:thalamus_notes
lateral hip pain	SYMPTOM	4b	4b:thalamus_notes
pain retrosternal	SYMPTOM	4b	4b:thalamus_notes
rusty sputum	SYMPTOM	4b	4b:thalamus_notes
segmental myoclonus	SYMPTOM	4b	4b:thalamus_notes
headache preceded	SYMPTOM	4b	4b:thalamus_notes
arms pain	SYMPTOM	4b	4b:thalamus_notes
large pupils	SYMPTOM	4b	4b:thalamus_notes
prickling sensations	SYMPTOM	4b	4b:thalamus_notes
hands paresthesias	SYMPTOM	4b	4b:thalamus_notes
hoffmann's signs	SYMPTOM	4b	4b:thalamus_notes
hand atrophy	SYMPTOM	4b	4b:thalamus_notes
hands pain	SYMPTOM	4b	4b:thalamus_notes
tingling of left hand	SYMPTOM	4b	4b:thalamus_notes
ataxia of gait	SYMPTOM	4b	4b:thalamus_notes
status seizure	SYMPTOM	4b	4b:thalamus_notes
urinary retention acute	SYMPTOM	4b	4b:thalamus_notes
weakness of right leg	SYMPTOM	4b	4b:thalamus_notes
head tilted to right	SYMPTOM	4b	4b:thalamus_notes
chest wall pain pleuritic	SYMPTOM	4b	4b:thalamus_notes
buttocks pain	SYMPTOM	4b	4b:thalamus_notes
pain deep	SYMPTOM	4b	4b:thalamus_notes
right sided chest pain	SYMPTOM	4b	4b:thalamus_notes
penile symptoms	SYMPTOM	4b	4b:thalamus_notes
syphilis primary	SYMPTOM	4b	4b:thalamus_notes
numbness of upper extremities	SYMPTOM	4b	4b:thalamus_notes
post exertional malaise	SYMPTOM	4b	4b:thalamus_notes
nights sweats	SYMPTOM	4b	4b:thalamus_notes
tumor pain	SYMPTOM	4b	4b:thalamus_notes
generalized aching	SYMPTOM	4b	4b:thalamus_notes
discharge penis	SYMPTOM	4b	4b:thalamus_notes
paresis of left lower limb	SYMPTOM	4b	4b:thalamus_notes
facial tingling	SYMPTOM	4b	4b:thalamus_notes
tingling mouth	SYMPTOM	4b	4b:thalamus_notes
eye tenderness	SYMPTOM	4b	4b:thalamus_notes
neuropsychiatric symptoms	SYMPTOM	4b	4b:thalamus_notes
swallowing impaired	SYMPTOM	4b	4b:thalamus_notes
pain in left cheek	SYMPTOM	4b	4b:thalamus_notes
right-sided temporal headache	SYMPTOM	4b	4b:thalamus_notes
chronic ruq abdominal pain	SYMPTOM	4b	4b:thalamus_notes
vomiting after coughing	SYMPTOM	4b	4b:thalamus_notes
throat lump	SYMPTOM	4b	4b:thalamus_notes
clot hematuria	SYMPTOM	4b	4b:thalamus_notes
breaths shallow	SYMPTOM	4b	4b:thalamus_notes
rolling of eyes	SYMPTOM	4b	4b:thalamus_notes
non-specific joint pain	SYMPTOM	4b	4b:thalamus_notes
symptom distribution	SYMPTOM	4b	4b:thalamus_notes
unchanged from previous visit	SYMPTOM	4b	4b:thalamus_notes
infantile behavior	SYMPTOM	4b	4b:thalamus_notes
pain hepatic	SYMPTOM	4b	4b:thalamus_notes
tenderness of left testicle	SYMPTOM	4b	4b:thalamus_notes
psychiatric symptom	SYMPTOM	4b	4b:thalamus_notes
headache unilateral	SYMPTOM	4b	4b:thalamus_notes
right upper abdominal discomfort	SYMPTOM	4b	4b:thalamus_notes
fever with rash	SYMPTOM	4b	4b:thalamus_notes
urgency urinary	SYMPTOM	4b	4b:thalamus_notes
postop nausea	SYMPTOM	4b	4b:thalamus_notes
flank pain right	SYMPTOM	4b	4b:thalamus_notes
upper arm weakness	SYMPTOM	4b	4b:thalamus_notes
rash macular	SYMPTOM	4b	4b:thalamus_notes
clear nipple discharge	SYMPTOM	4b	4b:thalamus_notes
generalized colicky abdominal pain	SYMPTOM	4b	4b:thalamus_notes
tonic-clonic convulsions	SYMPTOM	4b	4b:thalamus_notes
perineum pain	SYMPTOM	4b	4b:thalamus_notes
other chronic pain	SYMPTOM	4b	4b:thalamus_notes
pain throat	SYMPTOM	4b	4b:thalamus_notes
pain sitting	SYMPTOM	4b	4b:thalamus_notes
signs and symptoms of labor	SYMPTOM	4b	4b:thalamus_notes
dyspnea when bending forward	SYMPTOM	4b	4b:thalamus_notes
haematemesis	SYMPTOM	4b	4b:thalamus_notes
right lateral ankle pain	SYMPTOM	4b	4b:thalamus_notes
muscle dystonia	SYMPTOM	4b	4b:thalamus_notes
seizure generalized tonic clonic	SYMPTOM	4b	4b:thalamus_notes
headache atypical	SYMPTOM	4b	4b:thalamus_notes
abdominal pain left lower quadrant	SYMPTOM	4b	4b:thalamus_notes
crowe's sign	SYMPTOM	4b	4b:thalamus_notes
gustatory hallucinations	SYMPTOM	4b	4b:thalamus_notes
numbness of limbs	SYMPTOM	4b	4b:thalamus_notes
